"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpEchoSuccRatio","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
483,288230376151728128,4.997211,3,2048,443,49611,6,443,18,13,17462,1750,0,1368,970.1111,502.4575,4.061817,0.2776228,0.9106424,3.602009,3494.349,0.1612903,0.8178222,531,11920,53601,56,56,0,2,68,3424544813,18,17462,0,18,1750,0,10944,65160,64519.4,64512,65160,2,0,0,859,0,18,56,286,1380,512,2393548991,660786103,0.001,2393549.105,1687408718,0.000154944,0.000132992,0.839774,0.06584553,0.2146612,0.3036701,0.9250005,0,0,0,0,0,1,10,7,17,17,2.428571,6315,6102515,"0"
488,288230376151728128,0,3,2048,42816,23,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3875651659,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000270016,0.000270016,0.000270016,0.000270016,0,0.000270016,0,3,0,0,0,0,1,2,2,2,2,1,6,0,"0"
488,288230376151728128,0,3,2048,23,42816,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000270016,0,67,0,0,0,0,2,1,1,1,0.5,1,41627,1529173,"0"
485,288230376151728128,4.99376,3,2048,49612,443,6,443,14,19,1750,17507,0,1153,125,287.6742,4.08063,0.3566971,1.012403,2.803499,350.4373,-0.1515152,-0.8182479,2611,0,0,64,64,0,2,64,181343698,13,1750,0,13,17507,0,1233,65535,129524.8,65535,131328,4,5,5,475,0,14,46,286,1460,64,1901686320,3113400397,0.001,1901686.41,1687900586,0.02044602,0.000646016,4.080405,0.2253325,0.883077,0.02073805,0,0,0,0,0,0,10,1,7,17,1.7,2.428571,41631,1529206,"0"
485,288230376151728128,4.996589,3,2048,443,49612,6,443,19,14,17507,1750,0,1368,921.4211,517.1693,4.08075,0.2629784,0.893262,3.802594,3503.79,0.1515152,0.8182479,531,18860,46660,56,56,0,2,68,2341435491,19,17507,0,19,1750,0,9760,65160,64514.65,64512,65160,2,0,0,859,0,19,59,286,1380,512,3113401335,1901686320,0.001,3113401.483,1686688871,0.000292032,7.3e-05,0.820093,0.0597878,0.2032132,0.2851202,0.9061571,0,0,0,0,0,1,10,6,16,16,2.666667,6333,6120026,"0"
486,288230376151728128,4.996487,3,2048,49613,443,6,443,13,18,1750,17477,0,1153,134.6154,296.5138,3.992614,0.3843452,1.023042,2.601828,350.2461,-0.1612903,-0.8179643,2611,0,0,64,64,0,2,64,1134167160,12,1750,0,12,17477,0,1233,65535,128962.1,65535,131328,4,4,5,475,0,13,43,286,1460,64,634825835,3113405398,0.001,634825.8652,1689167453,0.02076998,0.005625984,3.992401,0.2347519,0.8841887,0.02093402,0,0,0,0,0,0,10,1,7,17,1.7,2.428571,41730,1533478,"0"
486,288230376151728128,5.000387,3,2048,443,49613,6,443,18,13,17477,1750,0,1368,970.9445,502.4865,3.99262,0.2777993,0.897907,3.599721,3495.129,0.1612903,0.8179643,531,35761,29760,56,56,0,2,68,1253672995,18,17477,0,18,1750,0,10944,65160,64519.4,64512,65160,2,0,0,859,0,18,56,286,1380,512,3113406336,634825835,0.001,3113406.484,1686688871,0.000164032,0.000136,0.904977,0.07095377,0.2313285,0.3057057,0.9139489,0,0,0,0,0,1,10,6,16,16,2.666667,6352,6137555,"0"
487,288230376151728128,4.999208,3,2048,49614,443,6,443,17,20,1750,17511,0,1153,102.9412,266.943,4.01687,0.294071,0.9232075,3.400539,350.0555,-0.08108108,-0.8182856,2611,0,0,64,64,0,2,64,2421031409,16,1750,0,16,17511,0,1233,65535,130096.7,65535,131328,5,5,6,475,0,17,55,286,1460,64,3746449601,2455408956,0.001,3746449.779,1686055833,0.02157798,0.000536064,4.016649,0.209893,0.8500732,0.02178803,0,0,0,0,0,0,10,1,8,18,1.8,2.25,41842,1539044,"0"
487,288230376151728128,5.001642,3,2048,443,49614,6,443,20,17,17511,1750,0,1368,875.55,538.375,4.016714,0.2500821,0.8628265,3.998687,3501.05,0.08108108,0.8182856,531,43937,21582,56,56,0,2,68,2686120241,20,17511,0,20,1750,0,9760,65160,64513.86,64512,65160,2,0,0,859,0,20,62,286,1380,512,2455409899,3746449601,0.001,2455410.016,1687346872,0.000210048,6.5e-05,0.887501,0.05321001,0.2023548,0.263103,0.873826,0,0,0,0,0,1,10,7,17,17,2.428571,6374,6155076,"0"
432,288230376151728128,0,3,2048,8127,1604,17,1604,1,0,30,0,30,30,30,0,0,0,0,0,0,1,1,1,65535,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0.5,14,30,"0"
433,288230376151728128,0,3,2048,0,0,1,0,1,0,28,0,28,28,28,0,0,0,0,0,0,-1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,1,0,433,1,1,1,1,1,1,41942,1543316,"0"
489,288230376151728128,4.998364,3,2048,49615,443,6,443,15,19,1750,17529,0,1153,116.6667,279.5474,4.027734,0.3332243,0.9739456,3.000982,350.1146,-0.1176471,-0.8184553,2611,0,0,64,64,0,2,64,199840007,14,1750,0,14,17529,0,1233,65535,129731.1,65535,131328,4,6,5,475,0,15,49,286,1460,64,1599278272,1185841357,0.001,1599278.348,1688203009,0.02049901,0.00056704,4.027516,0.2217018,0.8718035,0.02092698,0,0,0,0,0,0,11,1,8,20,1.818182,2.5,41960,1544495,"0"
489,288230376151728128,5.00224,3,2048,443,49615,6,443,19,15,17529,1750,0,1368,922.5789,530.1425,4.02762,0.2632758,0.8838004,3.798298,3504.23,0.1176471,0.8184553,531,59322,6198,56,56,0,2,68,1624249843,19,17529,0,19,1750,0,10944,65160,64514.65,64512,65160,2,0,0,859,0,19,59,286,1380,512,1185842295,1599278272,0.001,1185842.351,1688616445,0.000427968,8e-05,0.873626,0.05936633,0.210257,0.2810682,0.8967994,0,0,0,0,0,1,11,7,19,19,2.714286,6392,6172594,"0"
490,288230376151728128,4.988444,3,2048,49616,443,6,443,16,20,1750,17521,0,1153,109.375,272.0483,4.045803,0.3117778,0.9519566,3.207413,350.8108,-0.1111111,-0.8183799,2611,0,0,64,64,0,2,64,2362422933,15,1750,0,15,17521,0,1233,65535,130059.1,65535,131328,5,5,6,475,0,16,52,286,1460,64,1229709708,2393573052,0.001,1229709.766,1688572583,0.02067898,0.000585984,4.045593,0.2126804,0.8559153,0.02095699,0,0,0,0,0,0,11,1,8,22,2,2.75,42131,1551114,"0"
490,288230376151728128,4.99199,3,2048,443,49616,6,443,20,16,17521,1750,0,1368,876.05,538.3536,4.045698,0.2495995,0.867448,4.006418,3509.823,0.1111111,0.8183799,531,30002,35517,56,56,0,2,68,931729171,20,17521,0,20,1750,0,9760,65160,64513.86,64512,65160,2,0,0,859,0,20,62,286,1380,512,2393573985,1229709708,0.001,2393574.099,1687408719,0.000278016,7.8e-05,0.848266,0.05416613,0.1985376,0.2668465,0.8786399,0,0,0,0,0,1,11,7,21,21,3,6411,6190099,"0"
491,288230376151728128,5.002375,3,2048,49617,443,6,443,14,18,1750,17518,0,1153,125,287.6742,4.070524,0.3573125,1.010402,2.798671,349.8338,-0.125,-0.8183517,2611,0,0,64,64,0,2,64,3547039663,13,1750,0,13,17518,0,1233,65535,129533.9,65535,131328,4,5,5,475,0,14,46,286,1460,64,1362391926,1185851346,0.001,1362391.991,1688439906,0.02113798,0.001683008,4.070293,0.2377089,0.9018188,0.021392,0,0,0,0,0,0,11,1,8,22,2,2.75,42234,1555386,"0"
491,288230376151728128,5.005557,3,2048,443,49617,6,443,18,14,17518,1750,0,1368,973.2222,502.6781,4.070389,0.2780865,0.9123555,3.596003,3499.71,0.125,0.8183517,531,14585,50936,56,56,0,2,68,3197712978,18,17518,0,18,1750,0,10944,65160,64519.4,64512,65160,2,0,0,859,0,18,56,286,1380,512,1185852293,1362391926,0.004,4743409.397,1685058888,0.000254016,9.6e-05,0.83638,0.0610558,0.2072276,0.2987647,0.9253218,0,0,0,0,0,1,11,7,21,21,3,6430,6207596,"0"
501,288230376151728128,0,3,2048,42816,23,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3888744125,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000222976,0.000222976,0.000222976,0.000222976,0,0.000222976,0,3,0,0,0,0,1,1,2,2,2,1,7,0,"0"
496,288230376151728128,4.989496,3,2048,443,49619,6,443,19,15,17505,1750,0,1368,921.3158,529.8854,4.083102,0.2626051,0.8934048,3.808,3508.37,0.1176471,0.818229,531,54641,10879,56,56,0,2,68,2358962367,19,17505,0,19,1750,0,10944,65160,64514.65,64512,65160,2,0,0,859,0,19,59,286,1380,512,2266765452,1936624861,0.001,2266765.56,1687535537,0.000158016,6.9e-05,0.810625,0.05499474,0.1951151,0.2789407,0.905277,0,0,0,0,0,1,11,6,20,20,3.333333,6447,6225055,"0"
498,288230376151728128,4.995903,3,2048,49621,443,6,443,14,19,1750,17497,0,1153,125,289.732,4.005022,0.3568502,0.9965404,2.802296,350.287,-0.1515152,-0.8181535,2611,0,0,64,64,0,2,64,416815560,13,1750,0,13,17497,0,1233,65535,129222.5,65535,131328,5,5,6,475,0,14,46,286,1460,64,3395950025,2455433950,0.001,3395950.186,1686406357,0.02046502,0.000538944,4.004808,0.2210967,0.866738,0.02060403,0,0,0,0,0,0,11,1,7,23,2.090909,3.285714,42448,1566336,"0"
498,288230376151728128,5.001075,3,2048,443,49621,6,443,19,14,17497,1750,0,1368,920.8947,529.811,4.004994,0.2632145,0.8798691,3.799183,3498.648,0.1515152,0.8181535,531,63106,2414,56,56,0,2,16452,2594704193,19,17497,0,19,1750,0,10944,65160,64514.65,64512,65160,2,0,0,859,0,19,59,286,1380,512,2455434892,3395950025,0.001,2455435.009,1687346872,0.000139008,3.3e-05,0.8952661,0.06492601,0.2219277,0.2860227,0.8946993,0,0,0,0,0,1,11,6,22,22,3.666667,6465,6242508,"0"
505,288230376151728128,0,3,2048,21248,80,6,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,2418862349,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000358976,0.000358976,0.000358976,0.000358976,0,0.000358976,0,3,0,0,0,0,1,1,2,2,2,1,8,0,"0"
499,288230376151728128,4.999,3,2048,49622,443,6,443,15,19,1750,17459,0,1153,116.6667,279.5474,4.027059,0.3332667,0.9741333,3.0006,350.07,-0.1176471,-0.8177937,2611,0,0,64,64,0,2,64,2246378095,14,1750,0,14,17459,0,1233,65535,129740.5,65535,131328,4,6,5,475,0,15,49,286,1460,64,3281434034,3918505812,0.001,3281434.19,1686520878,0.02140198,0.000467968,4.026842,0.221495,0.8716937,0.021512,0,0,0,0,0,0,11,1,7,23,2.090909,3.285714,42562,1571902,"0"
499,288230376151728128,5.001278,3,2048,443,49622,6,443,19,15,17459,1750,0,1368,918.8947,529.5351,4.026914,0.2632252,0.8839552,3.799029,3490.908,0.1176471,0.8177937,531,16098,49422,56,56,0,2,68,2477286452,19,17459,0,19,1750,0,10944,65160,64514.65,64512,65160,2,0,0,859,0,19,59,286,1380,512,3918506756,3281434034,0.001,3918506.942,1685883806,0.000110016,4.3e-05,0.880399,0.05949801,0.2119627,0.280993,0.8970942,0,0,0,0,0,1,11,6,22,22,3.666667,6483,6259962,"0"
515,288230376151728128,0,3,2048,42816,23,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3888744125,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000257024,0.000257024,0.000257024,0.000257024,0,0.000257024,0,3,0,0,0,0,1,1,2,2,2,1,1,0,"0"
515,288230376151728128,0,3,2048,23,42816,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000257024,0,67,0,0,0,0,1,1,1,1,1,1,42694,1578753,"0"
495,288230376151728128,31.150632,3,2048,49618,443,6,443,15,13,1077,4700,0,517,71.8,144.9286,30.96175,2.076709,7.392011,0.4815311,34.57394,0.07142857,-0.6271421,2579,0,0,64,64,0,2,64,3712978233,12,1077,0,12,4676,0,536,65535,21004.32,0,131072,2,2,2,479,0,13,43,286,1460,64,2724966768,1412126266,0.004,10899867.59,1678902459,0.03184,0.000553984,0.033,0.02014646,0.01305521,0.03208501,0,82,0,0,0,0,13,1,6,24,1.846154,4,42698,1578777,"0"
495,288230376151728128,31.118706,3,2048,443,49618,6,443,13,15,4700,1077,0,1368,361.5385,464.4881,30.99599,2.393747,7.873216,0.4177552,151.0346,-0.07142857,0.6271421,531,1,4813,51,51,0,2,64,1756311390,13,4700,0,13,1077,0,1368,65160,64453.96,64384,65160,2,0,0,859,0,13,41,286,1380,128,1412157263,2724966768,0.004,5648629.32,1684153697,0.000245008,8.6e-05,30.96299,4.131121,10.09366,4.151267,10.09367,18,0,0,0,0,1,13,5,23,23,4.6,33,14055,"0"
502,288230376151728128,5.004047,3,2048,49623,443,6,443,14,18,1750,17453,0,1153,125,287.6742,4.036029,0.3574319,1.003048,2.797735,349.7169,-0.125,-0.8177368,2611,0,0,64,64,0,2,64,458773342,13,1750,0,13,17453,0,1233,65535,129543.3,65535,131328,4,5,5,475,0,14,46,286,1460,64,1297064565,3765157278,0.001,1297064.627,1688505253,0.02165402,0.001611008,4.035758,0.2364499,0.8939924,0.02181702,0,0,0,0,0,0,13,1,8,24,1.846154,3,42702,1578777,"0"
502,288230376151728128,5.007616,3,2048,443,49623,6,443,18,14,17453,1750,0,1368,969.6111,502.4507,4.03588,0.2782009,0.9059886,3.594525,3485.291,0.125,0.8177368,531,19942,45579,56,56,0,2,68,21707674,18,17453,0,18,1750,0,10944,65160,64519.4,64512,65160,2,0,0,859,0,18,56,286,1380,512,3765158223,1297064565,0.004,15060633.61,1674741684,0.000163008,0.000121984,0.869217,0.06330358,0.2154012,0.2997535,0.919576,0,0,0,0,0,1,13,7,23,23,3.285714,6503,6277421,"0"
497,288230376151728128,31.137281,3,2048,49620,443,6,443,12,13,1077,4701,0,517,89.75,156.9521,30.96413,2.594774,8.115762,0.3853901,34.58876,-0.04,-0.6272066,2611,0,0,64,64,0,2,64,2280617930,10,1077,0,10,4677,0,536,65535,90328.87,0,131328,3,4,4,479,0,11,37,286,1460,64,380620438,1412132061,0.004,1522481.824,1688279851,0.037808,0.002902,0.05606,0.03325023,0.0156208,0.038062,0,18,0,0,0,0,13,1,4,22,1.692308,5.5,42836,1584367,"0"
497,288230376151728128,31.099111,3,2048,443,49620,6,443,13,12,4701,1077,0,1368,361.6154,464.5996,31.02151,2.39224,7.880651,0.4180184,151.1619,0.04,0.6272066,531,1,55629,51,51,0,2,16448,1856957124,13,4701,0,13,1077,0,3901,65160,64453.96,64384,65160,2,0,0,1630,0,13,41,286,1380,128,1412163070,380620438,0.004,5648652.548,1684153681,0.000254,0.000161,30.96546,5.162723,10.97317,5.195973,10.97318,66,0,0,0,0,1,13,3,21,21,7,36,14079,"0"
504,288230376151728128,4.996105,3,2048,49625,443,6,443,15,18,1750,17454,0,1153,116.6667,279.5474,4.050269,0.3330737,0.9785861,3.002339,350.2729,-0.09090909,-0.8177463,2611,0,0,64,64,0,2,64,3004755398,14,1750,0,14,17454,0,1233,65535,129857,65535,131328,4,6,5,475,0,15,49,286,1460,64,4221604731,2393603054,0.001,4221604.932,1685580718,0.02128,0.000329984,4.050013,0.2350309,0.8976788,0.02148499,0,0,0,0,0,0,13,1,8,22,1.692308,2.75,42839,1584367,"0"
504,288230376151728128,4.999135,3,2048,443,49625,6,443,18,15,17454,1750,0,1368,969.6667,502.451,4.050087,0.2777297,0.9085141,3.600623,3491.404,0.09090909,0.8177463,531,59037,6484,56,56,0,2,68,3974255980,18,17454,0,18,1750,0,9576,65160,64519.4,64512,65160,2,0,0,859,0,18,56,286,1380,512,2393603992,4221604731,0.001,2393604.106,1687408718,0.000204992,3.1e-05,0.85225,0.05771053,0.2051595,0.2927414,0.9208245,0,0,0,0,0,1,13,7,21,21,3,6521,6294967,"0"
506,288230376151728128,4.995036,3,2048,49626,443,6,443,14,18,1750,17459,0,1153,125,287.6742,4.062456,0.3567883,1.00826,2.802783,350.3478,-0.125,-0.8177937,2611,0,0,64,64,0,2,64,1296443176,13,1750,0,13,17459,0,1233,65535,129543.3,65535,131328,4,5,5,475,0,14,46,286,1460,64,1219753467,3918520827,0.001,1219753.525,1688582574,0.02150906,0.000649024,4.062224,0.2375677,0.8999566,0.02169203,0,0,0,0,0,0,15,1,8,32,2.133333,4,43066,1601568,"0"
506,288230376151728128,4.997841,3,2048,443,49626,6,443,18,14,17459,1750,0,1368,969.9445,502.4543,4.062322,0.2776579,0.9104428,3.601555,3493.309,0.125,0.8177937,531,61260,4261,56,56,0,2,68,3942707464,18,17459,0,18,1750,0,10944,65160,64519.4,64512,65160,2,0,0,859,0,18,56,286,1380,512,3918521763,1219753467,0.001,3918521.949,1685883806,0.000182976,9.8e-05,0.833174,0.06085378,0.2064275,0.2984215,0.9233278,0,0,0,0,0,1,15,7,31,31,4.428571,6541,6312491,"0"
530,288230376151728128,0,3,2048,42816,23,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3888744125,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000286976,0.000286976,0.000286976,0.000286976,0,0.000286976,0,3,0,0,0,0,1,1,2,2,2,1,1,0,"0"
530,288230376151728128,0,3,2048,23,42816,6,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000286976,0,67,0,0,0,0,1,1,1,1,1,1,43196,1607101,"0"
516,288230376151728128,4.989088,3,2048,49629,443,6,443,14,18,1750,17546,0,1153,125,287.6742,4.087459,0.3563635,1.013741,2.806124,350.7655,-0.125,-0.8186153,2611,0,0,64,64,0,2,64,4177058365,13,1750,0,13,17546,0,1233,65535,129530.6,65535,131328,4,6,5,475,0,14,46,286,1460,64,2059484646,2455458962,0.001,2059484.744,1687742848,0.02058298,0.000747968,4.08725,0.2376757,0.9058109,0.020808,0,0,0,0,0,0,15,1,7,31,2.066667,4.428571,43200,1607134,"0"
516,288230376151728128,4.992452,3,2048,443,49629,6,443,18,14,17546,1750,0,1368,974.7778,502.5499,4.087345,0.2773585,0.915174,3.605443,3514.505,0.125,0.8186153,531,50546,14975,56,56,0,2,68,2062966706,18,17546,0,18,1750,0,10932,65160,64519.4,64512,65160,2,0,0,859,0,18,56,286,1380,512,2455459892,2059484646,0.001,2455460.009,1687346872,0.000225024,7.7e-05,0.809099,0.05892294,0.2005046,0.2965986,0.9277368,0,0,0,0,0,1,15,6,30,30,5,6558,6329980,"0"
521,288230376151728128,0.443059,3,2048,49631,443,6,443,15,14,1791,7579,0,1150,119.4,284.1641,0.238501,0.02953727,0.05499944,33.85554,4042.351,0.03448276,-0.6177161,18963,0,0,64,64,0,2,64,3308504333,13,1791,0,14,7579,1,1150,65535,4528.991,2752,65535,1,1,1,475,8,15,52,318,1460,64,1199176755,4133161008,1,1199176755,490625579.3,0.02044401,0.000744992,0.067563,0.02144007,0.0139801,0.020645,0,0,0,0,0,0,15,1,8,30,2,3.75,43298,1611406,"0"
521,288230376151728128,0.423417,3,2048,443,49631,6,443,14,15,7579,1791,0,1368,541.3571,569.7166,0.263339,0.03024407,0.06188358,33.06433,17899.61,-0.03448276,0.6177161,531,1,60568,56,56,0,2,68,930946206,11,8947,0,14,1791,0,2736,65160,64239.36,64128,65160,2,0,0,859,576,14,44,286,1380,128,4133161009,1199176735,1,4133161009,1.84467e+19,0.000200992,8.8e-05,0.238702,0.01725433,0.05587414,0.0386944,0.05759655,0,0,0,0,0,1,15,7,29,29,4.142857,59,31656,"0"
522,288230376151728128,0.190421,3,2048,49632,443,6,443,16,15,2204,7932,0,1274,137.75,304.1122,0.051482,0.01190131,0.01203766,84.02435,11574.35,0.03225806,-0.5651144,2579,0,0,64,64,0,2,64,3556473816,14,2204,0,15,7932,0,1563,65535,4120.005,2752,65535,1,1,1,475,0,16,52,286,1460,64,530298725,2508760598,1,530298725,1159503609,0.01853101,0.001505024,0.05126797,0.016712,0.01057318,0.01875302,0,0,0,0,0,0,15,1,6,28,1.866667,4.666667,43298,1611406,"0"
522,288230376151728128,0.174016,3,2048,443,49632,6,443,15,16,7932,2204,0,1368,528.8,585.9553,0.034668,0.01160107,0.01126126,86.19897,45582.02,-0.03225806,0.5651144,531,1,28764,56,56,0,2,64,1858625515,15,7932,0,15,2204,0,1368,65160,64205.95,64128,65160,2,0,0,859,0,15,47,286,1380,128,2508760599,530298709,1,2508760599,1.84467e+19,0.000222016,0.000123008,0.01645696,0.002265696,0.00383415,0.01897769,0.0112469,0,0,0,0,0,1,15,5,27,27,5.4,59,31656,"0"
523,288230376151728128,0.194942,3,2048,49633,443,6,443,17,15,2296,8568,0,1276,135.0588,300.4003,0.05696,0.01146718,0.01313091,87.20543,11777.86,0.0625,-0.5773196,18963,0,0,64,64,0,2,64,1365767469,15,2296,0,16,8568,1,1655,65535,4340.806,2752,65535,1,1,1,475,8,17,58,318,1460,64,3181596061,1428584147,1,3181596061,1.84467e+19,0.02053005,0.000539008,0.05674701,0.01645614,0.01254255,0.02074304,0,0,0,0,0,0,15,1,4,26,1.733333,6.5,43298,1611406,"0"
523,288230376151728128,0.176107,3,2048,443,49633,6,443,15,17,8568,2296,0,1368,571.2,580.4039,0.036757,0.01174047,0.01177876,85.17549,48652.24,-0.0625,0.5773196,531,1,32801,56,56,0,2,68,189596,12,9936,1,15,2296,0,1368,65160,64205.95,64128,65160,2,0,0,859,580,15,47,286,1380,128,1428584148,3181596042,1,1428584148,261218186.3,0.000212992,8.5e-05,0.01442003,0.001972231,0.003324334,0.01842837,0.01297563,0,0,0,0,0,1,15,3,25,25,8.333333,59,31656,"0"
524,288230376151728128,0.206764,3,2048,49634,443,6,443,16,15,2151,7577,0,1279,134.4375,303.8177,0.065281,0.01292275,0.01502904,77.38291,10403.17,0.03225806,-0.5577714,18963,0,0,64,64,0,2,64,1546779014,14,2151,0,15,7577,1,1510,65535,4418.293,2752,65535,1,1,1,475,8,16,55,318,1460,64,1073336023,2766541748,0.001,1073336.074,1688728999,0.01795603,0.000594,0.06506599,0.01843987,0.01347254,0.01820102,0,0,0,0,0,0,15,1,2,24,1.6,12,43298,1611406,"0"
524,288230376151728128,0.191807,3,2048,443,49634,6,443,15,16,7577,2151,0,1368,505.1333,565.3748,0.044125,0.01278713,0.013186,78.20361,39503.25,-0.03225806,0.5577714,531,1,49432,56,56,0,2,68,2159025840,12,8945,1,15,2151,0,1368,65160,64205.95,64128,65160,2,0,0,859,580,15,47,286,1380,128,2766541749,1073336005,0.001,2766541.88,1687035794,0.000244992,1e-04,0.018944,0.002289125,0.004307827,0.02072899,0.01414449,0,0,0,0,0,1,15,1,23,23,23,59,31656,"0"
503,288230376151728128,31.17421,3,2048,49624,443,6,443,13,13,1077,4702,0,517,82.84615,152.5248,30.96527,2.398016,7.863572,0.4170114,34.54779,0,-0.6272712,2579,0,0,64,64,0,2,64,126514137,11,1077,0,11,4678,0,536,65535,30266.87,0,131072,2,2,2,479,0,12,40,286,1460,64,268060807,1412145302,0.004,1072243.279,1688730102,0.03625501,0.000660032,0.05552102,0.02843308,0.01605413,0.036484,0,18,0,0,0,0,14,1,2,22,1.571429,11,43301,1611430,"0"
503,288230376151728128,31.137687,3,2048,443,49624,6,443,13,13,4702,1077,0,1368,361.6923,464.7112,30.99947,2.395207,7.873767,0.4175005,151.0067,0,0.6272712,531,1,17788,52,52,0,2,64,748166113,13,4702,0,13,1077,0,2736,65160,64453.96,64384,65160,2,0,0,1630,0,13,41,286,1380,128,1412176324,268060807,0.01,14121762.92,1675680583,0.000228992,7.8e-05,30.9663,4.766821,10.6725,4.795254,10.67251,66,0,0,0,0,1,14,1,21,21,21,39,14103,"0"
517,288230376151728128,4.996447,3,2048,49630,443,6,443,16,20,1750,17524,0,1153,109.375,272.0483,4.00665,0.312278,0.9445302,3.202276,350.2489,-0.1111111,-0.8184082,2611,0,0,64,64,0,2,64,531436167,15,1750,0,15,17524,0,1233,65535,130009.4,65535,131328,4,6,5,475,0,16,52,286,1460,64,3817440010,2393618044,0.001,3817440.191,1685984898,0.02052602,0.000646976,4.006434,0.2090654,0.8479802,0.02080602,0,0,0,0,0,0,13,1,7,21,1.615385,3,43304,1611430,"0"
517,288230376151728128,5.000799,3,2048,443,49630,6,443,20,16,17524,1750,0,1368,876.2,538.3489,4.00649,0.25004,0.8609269,3.999361,3504.24,0.1111111,0.8184082,531,54366,11153,56,56,0,2,68,3713013704,20,17524,0,20,1750,0,9760,65160,64513.86,64512,65160,2,0,0,859,0,20,62,286,1380,512,2393618983,3817440010,0.001,2393619.097,1687408718,0.00028,5.1e-05,0.893392,0.05684707,0.2091483,0.2659125,0.8733919,0,0,0,0,0,1,13,6,20,20,3.333333,6578,6347505,"0"
529,288230376151728128,5.003604,3,2048,49636,443,6,443,14,19,1750,17489,0,1153,125,287.6742,4.025833,0.3574003,1.001159,2.797983,349.7479,-0.1515152,-0.8180779,2611,0,0,64,64,0,2,64,1719290737,13,1750,0,13,17489,0,1233,65535,129234.4,65535,131328,4,5,5,475,0,14,46,286,1460,64,2940485245,2045177203,0.001,2940485.385,1686861857,0.02112,0.00073696,4.025612,0.2220631,0.8712802,0.02137498,0,0,0,0,0,0,13,1,8,22,1.692308,2.75,43432,1616996,"0"
