"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpEchoSuccRatio","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isLab"
37,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,108,0,108,108,108,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,108,"0"
10,576460752303456256,324.649487,3,34525,5353,5353,17,5353,9,0,1931,0,38,391,214.5556,107.3004,138.9093,36.07217,38.73357,0.02772221,5.947954,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,67,13004,"0"
65,288230376151728128,0,3,2048,53,57261,17,53,1,1,57,68,57,57,57,0,0,0,0,0,0,0,-0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.006268,0,0,0,0,0,0,2,1,1,1,0.5,1,39,2062,"0"
61,576460752303456256,3.688059,3,34525,5353,5353,17,5353,10,0,1955,0,114,365,195.5,82.3907,1.126538,0.3688059,0.2778992,2.711453,530.0891,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,114,12926,"0"
13,288230376151728128,0,3,2048,53,61680,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.006041984,0,0,0,0,0,0,1,2,47,47,47,1,24,1144,"0"
6,576460752303456256,0,3,34525,0,0,58,0,1,0,24,0,24,24,24,0,0,0,0,0,0,-1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0.5,1,19,3776,"0"
56,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,108,0,108,108,108,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,99,10891,"0"
52,288230376151728128,0,3,2048,138,138,17,138,1,0,201,0,201,201,201,0,0,0,0,0,0,1,1,1,65535,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,23,1122,"0"
11,288230376151728128,0,3,2048,53,57842,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.004231008,0,0,0,0,0,0,1,2,5,5,5,1,4,192,"0"
83,288230376151728128,0,3,2048,60944,53,17,53,1,1,68,57,68,68,68,0,0,0,0,0,0,0,0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00521,0.00521,0.00521,0.00521,0,0.00521,0,0,0,0,0,0,4,1,16,16,4,1,130880,14030552,"0"
87,288230376151728128,48.975429,3,2048,5353,5353,17,5353,3,0,918,0,306,306,306,0,43.90845,16.32514,15.99226,0.06125521,18.74409,1,1,1,2725,2725,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,14360,1541332,"0"
40,68,42.291603,2,2054,0,0,0,0,7,0,322,0,46,46,46,0,30.10588,6.041658,9.35594,0.1655175,7.613804,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
78,288230376151728128,0,3,2048,53,55957,17,53,1,1,39,50,39,39,39,0,0,0,0,0,0,0,-0.1235955,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.002873984,0,0,0,0,0,0,1,2,9,9,9,1,44,2256,"0"
73,576460752303456256,248.755189,3,34525,5353,5353,17,5353,33,0,6625,0,78,522,200.7576,108.8685,146.225,7.538036,23.85695,0.1326606,26.63261,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,207,36030,"0"
12,576460752303456256,3539.015101,3,34525,0,0,58,0,122,168,2440,4832,16,24,20,3.919773,124.4458,29.00832,30.80821,0.03447287,0.6894574,-0.1586207,-0.3289329,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006344,0.000165984,119.8965,16.75074,26.13387,23.47097,30.64033,0,1,122,0,0,1,1,1,1,1,1,249,20352,"0"
99,576460752303456256,0,3,34525,3722,3722,17,3722,1,0,4,0,4,4,4,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0.3333333,208,28200,"0"
50,288230376151728128,1.433693,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.716954,0.4778977,0.2487144,2.092498,104.6249,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,22,921,"0"
104,576460752303456256,15.064824,3,34525,5353,5353,17,5353,17,0,3739,0,90,522,219.9412,126.4492,5.324887,0.8861661,1.214203,1.128457,248.1941,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,216,38718,"0"
29,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,161,0,161,161,161,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,23,3977,"0"
56,288230376151728128,0,3,2048,53,56278,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005396032,0,0,0,0,0,0,2,1,19,19,9.5,1,39,2062,"0"
8,68,3509.932078,2,2054,0,0,0,0,45,33,2070,924,46,46,46,0,90.21633,77.99848,23.73205,0.01282076,0.589755,0.1538462,0.3827655,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
19,288230376151728128,0,3,2048,57038,53,17,53,1,1,68,57,68,68,68,0,0,0,0,0,0,0,0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002862016,0.002862016,0.002862016,0.002862016,0,0.002862016,0,0,0,0,0,0,2,1,14,14,7,1,31808,3374529,"0"
57,288230376151728128,0,3,2048,53,58056,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005388992,0,0,0,0,0,0,2,1,17,17,8.5,1,39,2062,"0"
8,69,3474.351051,2,2054,0,0,0,0,33,45,924,2070,28,28,28,0,135.475,105.2834,33.67733,0.009498176,0.265949,-0.1538462,-0.3827655,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
40,288230376151728128,1.025292,3,2048,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.023132,0.1281615,0.3033777,7.802655,218.4743,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,12,575,"0"
79,288230376151728128,0,3,2048,53,55551,17,53,1,1,39,50,39,39,39,0,0,0,0,0,0,0,-0.1235955,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.002869984,0,0,0,0,0,0,1,2,7,7,7,1,44,2256,"0"
3,68,3596.105035,2,2054,0,0,0,0,4811,0,221306,0,46,46,46,0,7.065679,0.7474764,0.8705654,1.337836,61.54047,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
2,68,3599.182399,2,2054,0,0,0,0,4913,0,225998,0,46,46,46,0,7.067083,0.7325839,0.8959138,1.365032,62.79148,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
94,288230376151728128,0,3,2048,54157,53,17,53,1,1,48,37,48,48,48,0,0,0,0,0,0,0,0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002728992,0.002728992,0.002728992,0.002728992,0,0.002728992,0,0,0,0,0,0,3,1,10,10,3.333333,1,133041,14251292,"0"
83,576460752303456256,40.255382,3,34525,5353,5353,17,5353,20,0,3401,0,78,522,170.05,100.0095,14.86148,2.012769,3.602814,0.496828,84.4856,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0.5,1,262,55031,"0"
7,576460752303456256,525.065127,3,34525,0,0,58,0,14,16,288,456,16,24,20.57143,3.549241,120.0362,37.50465,38.46363,0.02666336,0.5485034,-0.06666667,-0.2258064,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.074,0.000144992,115.074,35.38099,43.57683,115.074,0,0,1,14,0,0,2,1,2,2,1,1,54,4900,"0"
39,576460752303456256,1200.518602,3,34525,54629,49154,6,49154,21,20,4884,3692,0,1428,232.5714,467.9153,150.0184,57.16755,70.60694,0.01749244,4.068242,0.02439024,0.1389925,2579,65535,0,64,64,0,0,0,1848825596,19,4884,0,20,3692,0,4735,65535,130990.4,65535,131328,2,3,3,218,16,12,40,286,1440,64,3504317799,3801613630,1,3504317799,1.84467e+19,0.000699008,0.000145008,0.009484,0.001692602,0.00285931,0.004536,0,2,0,0,0,0,1,1,2,2,2,1,114,12926,"0"
131,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,68,0,68,68,68,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,210,15688,"0"
123,288230376151728128,0,3,2048,138,138,17,138,1,0,201,0,201,201,201,0,0,0,0,0,0,1,1,1,65535,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,198,15246,"0"
1,288230376151728128,3598.395326,3,2048,64934,2408,17,64934,237457,1195476,25299561,1553730193,32,1312,106.5438,129.9653,4.211473,0.01515379,0.1728328,65.98969,7030.79,-0.6685721,-0.9679555,1,0,0,64,64,0,0,16448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.210829,0.004587499,0.07371142,0.01020994,0.1037051,0,0,0,0,0,1,1,1,1,1,1,34903,3850494,"0"
67,576460752303456256,445.812446,3,34525,53478,49154,6,49154,15,14,4880,3688,0,1428,325.3333,527.1172,295.2078,29.72083,77.449,0.03364644,10.94631,0.03448276,0.1391223,2611,65535,0,64,64,0,0,0,61268111,13,4880,0,14,3688,0,4731,65535,130404.7,65535,131328,2,2,3,218,16,12,40,286,1440,64,1318964503,848184268,1,1318964503,372382097.3,0.000529984,7.7e-05,0.009010016,0.002221293,0.002795539,0.004262976,0,6,0,0,0,0,2,2,4,4,2,1,194,33805,"0"
21,288230376151728128,0,3,2048,52331,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008324992,0.008324992,0.008324992,0.008324992,0,0.008324992,0,0,0,0,0,0,3,1,10,10,3.333333,1,9204,979061,"0"
34,288230376151728128,0,3,2048,61633,53,17,53,1,1,48,37,48,48,48,0,0,0,0,0,0,0,0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005257984,0.005257984,0.005257984,0.005257984,0,0.005257984,0,0,0,0,0,0,1,2,4,4,4,1,17362,1834200,"0"
30,288230376151728128,0,3,2048,54528,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343296,0.00343296,0.00343296,0.00343296,0,0.00343296,0,0,0,0,0,0,2,1,24,24,12,1,19504,2072795,"0"
91,288230376151728128,0,3,2048,50868,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005654976,0.005654976,0.005654976,0.005654976,0,0.005654976,0,0,0,0,0,0,2,1,22,22,11,1,12938,1390049,"0"
12,576460752303456256,3585.948351,3,34525,0,0,58,0,168,122,4832,2440,16,52,28.76191,14.46215,119.8883,21.34493,26.76096,0.04684953,1.347482,0.1586207,0.3289329,1,65535,0,64,255,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000159,0.000116,100.0022,6.720227,15.99532,0.006503,0,0,1,168,0,12,1,1,2,2,2,1,324,46810,"0"
7,576460752303456256,450.101452,3,34525,0,0,58,0,16,14,456,288,16,52,28.5,12.86826,115.0742,28.13134,35.62711,0.03554754,1.013105,0.06666667,0.2258064,1,65535,0,64,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135008,89.21076,24.73022,34.02497,60.11121,55.28688,0,1,16,0,7,1,2,1,1,1,1,43,6527,"0"
7,576460752303456256,0,3,34525,3722,3722,17,3722,1,0,4,0,4,4,4,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,19,436,"0"
63,576460752303456256,0,3,34525,0,0,58,0,1,0,24,0,24,24,24,0,0,0,0,0,0,-1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0.5,1,48,7654,"0"
94,288230376151728128,0,3,2048,62683,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005743008,0.005743008,0.005743008,0.005743008,0,0.005743008,0,0,0,0,0,0,1,1,2,2,2,1,12058,1287848,"0"
57,288230376151728128,72.394622,3,2048,5353,5353,17,5353,2,0,1234,0,347,887,617,190.9188,72.39462,36.19731,25.59536,0.02762636,17.04547,1,1,1,11495,11495,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,17491,1858234,"0"
30,288230376151728128,0,3,2048,53,54528,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.00343296,0,0,0,0,0,0,1,2,23,23,23,1,26,1190,"0"
10,288230376151728128,1.025208,3,2048,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.022323,0.128151,0.3031077,7.803295,218.4922,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,11,525,"0"
29,288230376151728128,1.057691,3,2048,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.055278,0.1322114,0.3129004,7.563646,211.7821,1,1,1,1,1,1,1,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0.5,1,22,1762,"0"
40,288230376151728128,0,3,2048,53,52678,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005096992,0,0,0,0,0,0,1,1,5,5,5,1,13,872,"0"
22,576460752303456256,22.844084,3,34525,0,0,58,0,15,0,360,0,24,24,24,0,5.796194,1.522939,1.272196,0.6566252,15.759,-1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,15,0,0,2,1,1,1,0.5,1,55,5072,"0"
1,288230376151728128,3599.892118,3,2048,2408,64934,17,64934,1186187,168251,1541980309,17932720,81,1312,1299.947,114.2494,3.963782,0.003036181,0.08012465,329.5063,428340.7,0.751556,0.977008,1,1,3755,58,58,0,0,16452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.6e-07,3.471905,0.007366036,0.07869387,0,0,0,0,0,0,0,1,1,2,2,2,1,1186187,1541980309,"0"
13,576460752303456256,1.127158,3,34525,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.022203,0.1408947,0.299987,7.097496,198.7299,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,27,660,"0"
39,288230376151728128,0,3,2048,53,53625,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005787008,0,0,0,0,0,0,1,1,7,7,7,1,13,872,"0"
21,576460752303456256,1.0235,3,34525,5353,5353,17,5353,8,0,224,0,28,28,28,0,0.919795,0.1279375,0.2698121,7.816317,218.8569,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,12,336,"0"
17,288230376151728128,0,3,2048,67,68,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,-1,1,1,65535,0,128,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,7,606,"0"
35,288230376151728128,0,3,2048,58027,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005037,0.005037,0.005037,0.005037,0,0.005037,0,0,0,0,0,0,1,1,12,12,12,1,8925,962203,"0"
58,288230376151728128,0,3,2048,53,60073,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005580992,0,0,0,0,0,0,2,1,15,15,7.5,1,39,2062,"0"
13,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,108,0,108,108,108,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,24,5224,"0"
23,68,0,2,2054,0,0,0,0,1,0,28,0,28,28,28,0,0,0,0,0,0,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
105,288230376151728128,3.70438,3,2048,5353,5353,17,5353,2,0,1131,0,306,825,565.5,183.4942,3.70438,1.85219,1.309696,0.5399014,305.3142,1,1,1,17585,17585,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,161204,17224026,"0"
27,576460752303456256,121.242186,3,34525,5353,5353,17,5353,16,0,3572,0,90,522,223.25,130.3799,81.20367,7.577637,19.43483,0.1319673,29.46169,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,43,8879,"0"
60,576460752303456256,0,3,34525,3722,3722,17,3722,1,0,4,0,4,4,4,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,163,12213,"0"
38,288230376151728128,7.006063,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001802,1.751516,1.256513,0.5709341,98.20066,1,1,1,55766,55766,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,54581,5611209,"0"
98,288230376151728128,0,3,2048,53,51905,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005152,0,0,0,0,0,0,1,3,1,1,1,1,14,1172,"0"
35,288230376151728128,0,3,2048,51113,53,17,53,1,1,48,37,48,48,48,0,0,0,0,0,0,0,0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006698048,0.006698048,0.006698048,0.006698048,0,0.006698048,0,0,0,0,0,0,1,2,2,2,2,1,17365,1834464,"0"
25,69,3494.741926,2,2054,0,0,0,0,34,45,952,2070,28,28,28,0,135.3781,102.7865,32.34602,0.009728901,0.2724092,-0.1392405,-0.3699537,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
92,576460752303456256,1.12574,3,34525,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.022151,0.1407175,0.3000121,7.106436,198.9802,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,140,33580,"0"
29,576460752303456256,1.128191,3,34525,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.023109,0.1410239,0.300269,7.090998,198.5479,1,1,1,65535,0,1,1,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,13,864,"0"
