"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpEchoSuccRatio","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
80,288230376151728128,5.998086,3,2048,443,53707,6,443,18,16,17480,1747,0,1440,971.1111,553.7084,4.026189,0.333227,0.9650721,3.000957,2914.263,0.05882353,0.8182764,531,47383,18138,57,57,0,0,68,3591706728,18,17480,0,18,1747,0,8640,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1452,512,3175216463,3692318938,0.001,3175216.614,1687028944,0.000272,1.2e-05,1.868391,0.1175792,0.4377067,0.3527817,0.9936204,0,0,0,0,0,1,9,5,15,15,3,839,890398,"0"
447,288230376151728128,33.459308,3,2048,55376,443,6,443,16,13,1919,6786,0,797,119.9375,214.8471,31.93694,2.091207,7.448573,0.4781928,57.35325,0.1034483,-0.559104,2611,0,0,64,64,0,0,64,2218513071,15,1919,0,15,6786,0,797,65535,261081.9,65535,262144,6,6,7,283,0,1,7,286,1460,64,1634226130,0,0.004,6536904.83,1683420447,0.02720998,0.000291008,1.024554,0.1383836,0.2478401,0.02736998,0,0,0,0,0,0,8,1,8,20,2.5,2.5,119131,1908570,"0"
170,288230376151728128,4.999422,3,2048,54521,443,6,443,17,19,1747,17547,0,1150,102.7647,262.2209,4.051018,0.2940836,0.9293343,3.400393,349.4404,-0.05555556,-0.8189074,2611,0,0,64,64,0,0,64,56393943,16,1747,0,16,17547,0,1230,65535,130004.6,65535,132480,8,5,9,283,0,17,55,286,1460,64,2422473183,3781119407,0.001,2422473.298,1687786100,0.02123501,0.000117056,4.050815,0.2239903,0.8766386,0.02143897,0,0,0,0,0,0,6,1,7,15,2.5,2.142857,36851,609848,"0"
683,288230376151728128,6.001088,3,2048,443,52050,6,443,20,16,17585,1747,0,1440,879.25,588.4987,4.013748,0.3000544,0.9228005,3.332729,2930.302,0.1111111,0.8192634,531,34385,31134,57,57,0,0,16452,3927462592,20,17585,0,20,1747,0,4360,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,4031210496,1362172842,0.001,4031210.687,1685859211,0.000187008,2.7e-05,1.88014,0.1184121,0.4404364,0.3302218,0.9563994,0,0,0,0,0,1,7,5,9,9,1.8,10429,9747507,"0"
200,288230376151728128,4.997241,3,2048,55902,443,6,443,18,24,1747,23812,0,1150,97.05556,255.8576,3.976641,0.2776245,0.8929486,3.601988,349.5929,-0.1428571,-0.8632967,2611,0,0,64,64,0,0,64,580750200,17,1747,0,17,23812,0,1230,65535,130150.6,65535,132480,6,5,7,283,0,18,58,286,1460,64,2226284165,330534794,0.001,2226284.271,1687736680,0.02348499,0.000369984,3.976428,0.1774144,0.7747771,0.02362202,0,0,0,0,0,0,7,1,7,15,2.142857,2.142857,40724,751890,"0"
349,288230376151728128,5.995867,3,2048,443,55302,6,443,19,19,17524,1747,0,1440,922.3158,574.088,4.046239,0.3155719,0.9460708,3.16885,2922.68,0,0.8186913,531,28790,36730,57,57,0,0,68,3111235079,19,17524,0,19,1747,0,4320,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,3985060625,3965465933,0.001,3985060.814,1685971881,0.000276992,5.4e-05,1.851044,0.09807818,0.4021612,0.3201893,0.9638814,0,0,0,0,0,1,4,5,9,9,1.8,5207,4850477,"0"
188,288230376151728128,5.998743,3,2048,51647,443,6,443,14,20,1747,17522,0,1150,124.7857,284.463,4.036094,0.4284817,1.064694,2.333822,291.2277,-0.1764706,-0.8186725,2611,0,0,64,64,0,0,64,2654131945,13,1747,0,13,17522,0,1230,65535,129591.3,65535,132480,5,4,6,283,0,14,46,286,1460,64,690796148,608539381,0.001,690796.1808,1689197297,0.02474701,0.001888,4.035884,0.2142586,0.8534082,0.02495405,0,0,0,0,0,0,7,1,6,14,2,2.333333,38880,694781,"0"
581,288230376151728128,5.005049,3,2048,443,54877,6,443,18,14,17575,1747,0,1440,976.3889,548.55,4.051425,0.2780583,0.9084728,3.596368,3511.454,0.125,0.8191699,531,9159,56362,57,57,0,0,68,2752121423,18,17575,0,18,1747,0,8640,65160,64519.4,64512,65160,2,0,0,795,0,18,56,286,1452,512,4238387782,1235377009,0.004,16953551.93,1673256717,0.000144,6.3e-05,0.8453739,0.0614925,0.2095135,0.2976752,0.9218475,0,0,0,0,0,1,5,7,11,11,1.571429,9278,9008487,"0"
168,288230376151728128,0,3,2048,61358,53,17,53,1,1,61,217,61,61,61,0,0,0,0,0,0,0,-0.5611511,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004749984,0.004749984,0.004749984,0.004749984,0,0.004749984,0,0,0,0,0,0,8,1,4,4,0.5,1,51465,807621,"0"
432,288230376151728128,4.99713,3,2048,443,54748,6,443,19,18,17536,1747,0,1440,922.9474,573.5482,4.07071,0.2630069,0.8912593,3.802182,3509.214,0.02702703,0.8188041,531,2883,62637,57,57,0,0,68,3374257283,19,17536,0,19,1747,0,4320,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,577235011,2334962367,0.001,577235.0384,1689632428,0.000220992,3.8e-05,0.825565,0.04674784,0.1835811,0.2723869,0.8996998,0,0,0,0,0,1,5,7,11,11,1.571429,6999,6880467,"0"
529,288230376151728128,5.99383,3,2048,443,55432,6,443,28,27,31045,1747,0,1440,1108.75,514.5797,4.025652,0.2140653,0.7975208,4.67147,5179.493,0.01818182,0.8934496,531,12140,53371,57,57,0,0,68,647803631,28,31045,0,28,1747,0,5760,65160,64512.11,64512,65160,2,0,0,795,0,28,86,286,1452,512,1915543905,578266203,0.001,1915543.996,1688042076,0.000125952,1.8e-05,1.864275,0.06951029,0.3454045,0.222083,0.8089273,0,0,0,0,0,1,7,5,11,11,2.2,7512,7014839,"0"
997,288230376151728128,5.007965,3,2048,443,56529,6,443,20,18,17535,1747,0,1440,876.75,590.4476,4.025328,0.2503982,0.864361,3.993638,3501.422,0.05263158,0.8187947,531,45484,20035,57,57,0,0,16452,3818614751,20,17535,0,20,1747,0,4360,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,3993868493,1419350482,0.004,15975474.73,1673990275,0.000126976,3.9e-05,0.880146,0.04964512,0.1957581,0.2623433,0.8735334,0,0,0,0,0,1,5,7,11,11,1.571429,14416,13853693,"0"
68,288230376151728128,4.999379,3,2048,443,54436,6,443,18,13,17385,1747,0,1440,965.8333,559.6131,4.072916,0.2777433,0.9124745,3.600447,3477.432,0.1612903,0.8173741,531,40132,25389,57,57,0,0,16452,2083230052,18,17385,0,18,1747,0,10080,65160,64515.79,64512,65160,2,0,0,795,0,18,56,286,1452,512,2166128016,1504916075,0.001,2166128.119,1688042075,0.000142976,5.9e-05,0.823935,0.06435762,0.2106781,0.3023755,0.9266116,0,0,0,0,0,1,6,7,15,15,2.142857,842,775593,"0"
159,288230376151728128,5.997012,3,2048,443,55144,6,443,20,15,17510,1747,0,1440,875.5,591.3567,4.00271,0.2998506,0.9208791,3.334994,2919.787,0.1428571,0.8185595,531,31979,33540,57,57,0,0,16452,112528011,20,17510,0,20,1747,0,5818,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,1913959891,446428776,0.001,1913959.982,1688042076,0.000236992,6.91e-05,1.891085,0.1270112,0.4554856,0.3395688,0.96111,0,0,0,0,0,1,8,5,15,15,3,2115,1933055,"0"
37,288230376151728128,5.995975,3,2048,443,55047,6,443,25,17,27001,1747,0,1440,1080.04,531.3787,4.008365,0.239839,0.8368703,4.169464,4503.188,0.1904762,0.8784611,531,2135,63379,57,57,0,0,16452,2656179531,25,27001,0,25,1747,0,11520,65160,64512.31,64512,65160,2,0,0,795,0,25,77,286,1452,512,2926545507,3621076894,0.001,2926545.646,1687028944,0.000148032,9.3e-05,1.886712,0.1117303,0.4304985,0.2834471,0.8792452,0,0,0,0,0,1,7,5,13,13,2.6,356,345613,"0"
709,288230376151728128,5.998365,3,2048,55572,443,6,443,20,20,1747,17516,0,1150,87.35,244.3788,4.074447,0.2999183,0.9269816,3.334242,291.246,0,-0.818616,2611,0,0,64,64,0,0,64,599857190,19,1747,0,19,17516,0,1230,65535,130375.8,65535,132480,9,6,10,283,0,20,64,286,1460,64,4072522878,325962937,0.001,4072523.071,1685885871,0.02425402,5.1e-05,4.074222,0.214498,0.8619208,0.02450701,0,0,0,0,0,0,4,1,6,10,2.5,1.666667,177547,2887740,"0"
494,288230376151728128,4.992406,3,2048,443,54803,6,443,18,13,17553,1747,0,1440,975.1667,549.6771,4.050998,0.2773559,0.90834,3.605476,3515.94,0.1612903,0.8189637,531,19783,45738,57,57,0,0,16452,132152194,18,17553,0,18,1747,0,10080,65160,64515.79,64512,65160,2,0,0,795,0,18,56,286,1452,512,577490007,1027514549,0.001,577490.0344,1689632428,0.00028896,5.1e-05,0.84263,0.06597593,0.2154195,0.3010754,0.9233642,0,0,0,0,0,1,5,6,10,10,1.666667,7954,7777338,"0"
580,288230376151728128,5.999793,3,2048,54106,443,6,443,24,27,1747,27371,0,1150,72.79166,227.2228,3.979253,0.2499914,0.8472096,4.000138,291.1767,-0.05882353,-0.8800055,2611,0,0,64,64,0,0,64,2879130512,23,1747,0,23,27371,0,1230,65535,130347.5,65535,132480,11,8,12,283,0,24,76,286,1460,64,953868665,4234389605,0.001,953868.7103,1689252404,0.02327104,1.6e-05,3.979027,0.1567976,0.7351078,0.023424,0,0,0,0,0,0,5,1,6,10,2,1.666667,144395,2263573,"0"
440,288230376151728128,4.995462,3,2048,54756,443,6,443,14,20,1747,17589,0,1150,124.7857,284.463,4.003215,0.3568187,0.9957837,2.802544,349.7174,-0.1764706,-0.8193008,2611,0,0,64,64,0,0,64,2576696466,13,1747,0,13,17589,0,1230,65535,129471.2,65535,132480,5,4,6,283,0,14,46,286,1460,64,2310902221,577274087,0.001,2310902.331,1687898801,0.02373402,0.004683008,4.002997,0.2154148,0.8457841,0.02389606,0,0,0,0,0,0,5,1,7,11,2.2,1.571429,108128,1750063,"0"
48,288230376151728128,6.000049,3,2048,443,53685,6,443,25,24,26252,1747,0,1440,1050.08,542.4436,4.036503,0.2400019,0.8401705,4.166633,4375.297,0.02040816,0.8752098,531,1524,63990,57,57,0,0,68,2519408741,25,26252,0,25,1747,0,4320,65160,64512.31,64512,65160,2,0,0,795,0,25,77,286,1452,512,4232177562,3879041937,0.001,4232177.763,1685971881,0.00032096,2.2e-05,1.861761,0.07804137,0.3641024,0.2474105,0.8542774,0,0,0,0,0,1,9,5,15,15,3,361,366871,"0"
771,288230376151728128,6.006152,3,2048,443,54259,6,443,19,17,17524,1747,0,1440,922.3158,574.088,3.981397,0.3161133,0.939121,3.163423,2917.675,0.05555556,0.8186913,531,22358,43162,57,57,0,0,68,188775945,19,17524,0,19,1747,0,7200,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,4235279539,2754474048,0.004,16941118.96,1673266042,0.000182976,1.8e-05,1.917854,0.1135672,0.4376073,0.3361892,0.9658434,0,0,0,0,0,1,6,5,9,9,1.8,10910,10362925,"0"
354,288230376151728128,8.891647,3,2048,443,53924,6,443,93,84,117029,982,0,1400,1258.376,389.7262,8.670001,0.09560911,0.8890291,10.45925,13161.68,0.05084746,0.9833575,2579,1,40294,123,123,0,160,16448,613369736,93,117029,0,93,982,0,6172,65535,67839.99,65535,67840,0,2,1,795,0,93,281,286,1412,256,3807344506,643438042,0.001,3807344.687,1686397951,0.000157,2.9e-05,8.635846,0.3088847,1.592714,0.3175565,1.592755,0,0,0,0,0,1,7,27,41,41,1.518519,1880,2442924,"0"
489,288230376151728128,6.001804,3,2048,443,55409,6,443,22,16,20808,1747,0,1440,945.8182,574.0947,4.041938,0.2728093,0.8887342,3.665565,3466.958,0.1578947,0.8450898,531,48926,16591,57,57,0,0,16452,1046472985,22,20808,0,22,1747,0,5800,65160,64512.91,64512,65160,2,0,0,795,0,22,68,286,1452,512,4098306442,3284595323,0.001,4098306.637,1685859211,0.000209024,4.7e-05,1.859298,0.1168592,0.4356118,0.3129397,0.927658,0,0,0,0,0,1,8,5,15,15,3,7073,6554233,"0"
850,288230376151728128,5.992902,3,2048,54319,443,6,443,19,19,1747,17499,0,1150,91.94736,249.9253,4.08946,0.3154159,0.9484516,3.170417,291.5115,0,-0.8184558,2611,0,0,64,64,0,0,64,3338298905,18,1747,0,18,17499,0,1230,65535,130213.4,65535,132480,9,6,10,283,0,19,61,286,1460,64,134320611,53322136,0.001,134320.6174,1690073182,0.02212998,1.6e-05,4.089254,0.2271044,0.8847275,0.02231802,0,0,0,0,0,0,6,1,6,10,1.666667,1.666667,219521,3424915,"0"
326,288230376151728128,5.996025,3,2048,55279,443,6,443,14,19,1747,17502,0,1150,124.7857,284.463,4.001965,0.4282875,1.059628,2.33488,291.3597,-0.1515152,-0.8184841,2611,0,0,64,64,0,0,64,585287699,13,1747,0,13,17502,0,1230,65535,129717.5,65535,132480,4,5,5,283,0,14,46,286,1460,64,2271061786,1914725962,0.001,2271061.894,1687685742,0.02383501,0.001622016,4.001772,0.2232002,0.865577,0.02397702,0,0,0,0,0,0,6,1,6,10,1.666667,1.666667,83858,1350628,"0"
349,288230376151728128,5.998151,3,2048,443,51782,6,443,19,16,17505,1747,0,1440,921.3158,574.9657,4.013047,0.3156922,0.9422412,3.167643,2918.399,0.08571429,0.8185124,531,25574,39946,57,57,0,0,16452,3588976314,19,17505,0,19,1747,0,5760,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,609333311,1870321947,0.001,609333.3399,1689279552,0.000172032,3e-05,1.882936,0.1184783,0.4411183,0.3422157,0.9736537,0,0,0,0,0,1,8,5,11,11,2.2,5166,4832098,"0"
325,288230376151728128,5.996331,3,2048,443,55278,6,443,19,14,17470,1747,0,1440,919.4737,576.6559,4.069517,0.3155964,0.9488842,3.168604,2913.448,0.1515152,0.8181818,531,56359,9161,57,57,0,0,68,3135402815,19,17470,0,19,1747,0,11520,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,677245259,3867402267,0.001,677245.2912,1689279552,0.000116032,5.2e-05,1.829139,0.1315225,0.4537108,0.3574876,0.9904484,0,0,0,0,0,1,6,5,9,9,1.8,4742,4429945,"0"
777,288230376151728128,4.997002,3,2048,55044,443,6,443,17,20,1747,17558,0,1150,102.7647,262.2209,4.001879,0.2939413,0.9202995,3.40204,349.6096,-0.08108108,-0.8190106,2611,0,0,64,64,0,0,64,2490858250,16,1747,0,16,17558,0,1230,65535,130111.6,65535,132480,7,5,8,283,0,17,55,286,1460,64,2310301810,2168962123,0.001,2310301.92,1687900738,0.02025901,0.001114944,4.001669,0.2117604,0.8463217,0.02043098,0,0,0,0,0,0,7,1,8,28,4,3.5,197138,3101093,"0"
678,288230376151728128,4.995907,3,2048,54962,443,6,443,16,19,1747,17579,0,1150,109.1875,271.4275,3.989348,0.3122442,0.9408624,3.202622,349.6863,-0.08571429,-0.8192073,2611,0,0,64,64,0,0,64,3640053320,15,1747,0,15,17579,0,1230,65535,130046.8,65535,132480,6,5,7,283,0,16,52,286,1460,64,2125872469,1186058925,0.001,2125872.57,1688084816,0.02143603,0.000246016,3.989093,0.221697,0.8630196,0.02160403,0,0,0,0,0,0,7,1,7,11,1.571429,1.571429,173790,2739269,"0"
163,288230376151728128,4.996357,3,2048,443,54513,6,443,19,20,17568,1747,0,1440,924.6316,571.8715,4.037213,0.2629662,0.885401,3.802771,3516.162,-0.02564103,0.8191043,531,39322,26198,57,57,0,0,68,2751910415,19,17568,0,19,1747,0,3595,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,4236657733,3162877554,0.001,4236657.934,1685971881,0.000227008,2.9e-05,0.864282,0.04398205,0.1834345,0.2670397,0.892718,0,0,0,0,0,1,6,6,14,14,2.333333,2467,2495178,"0"
595,288230376151728128,5.00041,3,2048,443,54891,6,443,19,18,17654,1747,0,1440,929.1579,568.2698,4.090358,0.2631795,0.8947948,3.799688,3530.51,0.02702703,0.8199062,531,29163,36357,57,57,0,0,68,2243011197,19,17654,0,19,1747,0,7258,65160,64517.18,64512,65160,2,0,0,795,0,19,59,286,1452,512,930786419,1653447819,0.001,930786.4632,1689279552,0.000220032,4.1e-05,0.8066069,0.04574667,0.1793492,0.2734371,0.9027572,0,0,0,0,0,1,5,7,11,11,1.571429,9544,9255217,"0"
656,288230376151728128,5.995308,3,2048,443,54168,6,443,19,19,17481,1747,0,1440,920.0526,576.1144,3.985247,0.3155425,0.9391736,3.169145,2915.78,0,0.8182858,531,7398,58122,57,57,0,0,68,3723129394,19,17481,0,19,1747,0,4320,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,52454050,2725845172,0.001,52454.05249,1690154178,0.000228992,2.4e-05,1.910862,0.1012877,0.4151487,0.3213523,0.9572108,0,0,0,0,0,1,6,5,9,9,1.8,9229,8819681,"0"
564,288230376151728128,0,3,2048,53,62045,17,53,1,1,225,47,225,225,225,0,0,0,0,0,0,0,0.6544118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005946016,0,0,0,0,0,0,1,5,1,1,1,1,58,10469,"0"
166,288230376151728128,4.99593,3,2048,443,55873,6,443,19,19,17528,1747,0,1440,922.5263,573.7797,4.016417,0.2629437,0.8816826,3.803096,3508.456,0,0.8187289,531,51547,13973,57,57,0,0,68,1769237842,19,17528,0,19,1747,0,3595,65160,64517.18,64512,65160,2,0,0,795,0,19,59,286,1452,512,330390727,4095138799,0.001,330390.7427,1689632429,0.000201984,3e-05,0.883907,0.04736168,0.1919259,0.2696804,0.8900008,0,0,0,0,0,1,7,6,14,14,2.333333,2282,2092288,"0"
154,288230376151728128,6.0012,3,2048,53767,443,6,443,19,20,1747,17422,0,1150,91.94736,249.9253,4.010745,0.3158526,0.9397792,3.166033,291.1084,-0.02564103,-0.8177266,2611,0,0,64,64,0,0,64,3718174883,18,1747,0,18,17422,0,1230,65535,130369.2,65535,132480,8,6,9,283,0,19,61,286,1460,64,2795376685,3777041224,0.001,2795376.818,1687409120,0.02465805,1.1e-05,4.010562,0.2115809,0.8483607,0.02484704,0,0,0,0,0,0,6,1,6,14,2.333333,2.333333,33572,531788,"0"
380,288230376151728128,0,3,2048,53,62943,17,53,1,1,233,40,233,233,233,0,0,0,0,0,0,0,0.7069597,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.007072,0,0,0,0,0,0,1,4,5,5,5,1,50,8439,"0"
113,288230376151728128,0,3,2048,67,68,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,-1,1,1,65535,0,128,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,18,3700,"0"
844,288230376151728128,4.99764,3,2048,56409,443,6,443,24,32,1747,36675,0,1150,72.79166,227.2228,4.000089,0.208235,0.7924992,4.802267,349.565,-0.1428571,-0.9090625,2611,0,0,64,64,0,0,64,3318233119,23,1747,0,23,36675,0,1230,65535,129565.9,65535,132480,12,7,13,283,0,24,76,286,1460,64,2535613149,3993307537,0.001,2535613.269,1687429576,0.02195802,7e-05,3.999876,0.1334844,0.683202,0.02209101,0,0,0,0,0,0,7,1,8,16,2.285714,2,158723,3059289,"0"
293,288230376151728128,6.002928,3,2048,443,51736,6,443,20,16,17523,1747,0,1440,876.15,590.9426,3.9897,0.3001464,0.9203312,3.331707,2919.076,0.1111111,0.8186819,531,65126,393,57,57,0,0,68,3740191479,20,17523,0,20,1747,0,7200,65160,64513.86,64512,65160,2,0,0,795,0,20,62,286,1452,512,2859671574,1506743026,0.001,2859671.71,1687028944,0.000261952,0.00011104,1.912676,0.1203171,0.4480923,0.3320906,0.9552087,0,0,0,0,0,1,5,5,9,9,1.8,4292,4043869,"0"
277,288230376151728128,4.996191,3,2048,443,55969,6,443,19,17,17530,1747,0,1440,922.6316,573.8167,4.026042,0.2629574,0.8830729,3.802897,3508.673,0.05555556,0.8187478,531,61194,4326,57,57,0,0,68,3484761034,19,17530,0,19,1747,0,4320,65160,64514.65,64512,65160,2,0,0,795,0,19,59,286,1452,512,4104078306,1296762578,0.001,4104078.501,1685859211,0.000219968,4.5e-05,0.862433,0.05150533,0.1966871,0.2759352,0.892761,0,0,0,0,0,1,6,6,12,12,2,4355,4176479,"0"
293,288230376151728128,6.000226,3,2048,51736,443,6,443,16,20,1747,17523,0,1150,109.1875,271.4275,3.989596,0.3750141,1.005654,2.666566,291.1557,-0.1111111,-0.8186819,2611,0,0,64,64,0,0,64,1567053413,15,1747,0,15,17523,0,1230,65535,129971.1,65535,132480,6,5,7,283,0,16,52,286,1460,64,1506743026,2859669630,0.001,1506743.098,1688381872,0.02268499,0.000558016,3.989401,0.2117735,0.8435858,0.02294694,0,0,0,0,0,0,5,1,6,10,2,1.666667,67129,1190450,"0"
222,288230376151728128,6.000956,3,2048,53814,443,6,443,14,20,1747,17514,0,1150,124.7857,287.0141,4.04445,0.4286397,1.067043,2.332962,291.1203,-0.1764706,-0.8185971,2611,0,0,64,64,0,0,64,394220291,13,1747,0,13,17514,0,1230,65535,129542.3,65535,132480,5,4,6,283,0,14,46,286,1460,64,2721462580,3777281222,0.001,2721462.709,1687483275,0.02082003,0.004777984,4.044259,0.2149081,0.8551162,0.02099699,0,0,0,0,0,0,7,1,6,14,2,2.333333,48322,765517,"0"
245,288230376151728128,5.999177,3,2048,51694,443,6,443,15,20,1747,18872,0,1150,116.4667,276.4578,4.025328,0.3999451,1.036386,2.500343,291.2066,-0.1428571,-0.8305447,2611,0,0,64,64,0,0,64,1288252058,14,1747,0,14,18872,0,1230,65535,129674,65535,132480,5,4,6,283,0,15,49,286,1460,64,3248308000,3460914336,0.001,3248308.154,1686640061,0.02231802,0.000337984,4.025106,0.2131014,0.8512428,0.02250304,0,0,0,0,0,0,6,1,6,12,2,2,53559,956042,"0"
771,288230376151728128,6.001909,3,2048,54259,443,6,443,17,19,1747,17524,0,1150,102.7647,262.2209,3.981578,0.3530535,0.9802194,2.832432,291.0741,-0.05555556,-0.8186913,2611,0,0,64,64,0,0,64,257133422,16,1747,0,16,17524,0,1230,65535,130091.7,65535,132480,8,5,9,283,0,17,55,286,1460,64,2754474048,4235277594,0.001,2754474.179,1687452686,0.02200198,4.8e-05,3.981282,0.2226221,0.8610188,0.02218496,0,0,0,0,0,0,6,1,6,10,1.666667,1.666667,199046,3096028,"0"
919,288230376151728128,4.992155,3,2048,56461,443,6,443,18,20,1747,17535,0,1150,97.05556,258.064,4.003858,0.2773419,0.8987077,3.605657,349.9491,-0.05263158,-0.8187947,2611,0,0,64,64,0,0,64,3243638738,17,1747,0,17,17535,0,1230,65535,130120,65535,132480,7,5,8,283,0,18,58,286,1460,64,1130023772,4106212358,0.001,1130023.826,1688835401,0.02046502,1.8e-05,4.003672,0.2105723,0.847032,0.02067405,0,0,0,0,0,0,8,1,7,11,1.375,1.571429,172764,3297003,"0"
55,288230376151728128,5.99512,3,2048,443,53688,6,443,26,26,28061,1747,0,1440,1079.269,526.778,4.053673,0.2305815,0.8269499,4.336861,4680.64,0,0.8827832,531,44147,21366,57,57,0,0,16452,1184960581,26,28061,0,26,1747,0,5760,65160,64512.21,64512,65160,2,0,0,795,0,26,80,286,1452,512,3175132460,3475158723,0.001,3175132.611,1687028944,0.000294976,1.6e-05,1.839112,0.07123285,0.3467124,0.2373896,0.8370366,0,0,0,0,0,1,8,5,13,13,2.6,440,451495,"0"
468,288230376151728128,0,3,2048,53,54050,17,53,1,1,307,42,307,307,307,0,0,0,0,0,0,0,0.7593123,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.00687296,0,0,0,0,0,0,1,7,15,15,15,1,66,11009,"0"
138,288230376151728128,0,3,2048,53,58640,17,53,1,1,307,42,307,307,307,0,0,0,0,0,0,0,0.7593123,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01126901,0,0,0,0,0,0,1,7,7,7,7,1,19,3902,"0"
236,288230376151728128,5.994568,3,2048,51685,443,6,443,14,20,1747,17589,0,1150,124.7857,284.463,4.04925,0.4281835,1.066226,2.335448,291.4305,-0.1764706,-0.8193008,2611,0,0,64,64,0,0,64,2034469354,13,1747,0,13,17589,0,1230,65535,129453.4,65535,132480,4,5,5,283,0,14,46,286,1460,64,2483581796,255884972,0.001,2483581.914,1687404734,0.02255398,0.000129024,4.049032,0.2155923,0.856043,0.02274003,0,0,0,0,0,0,6,1,6,12,2,2,50341,902151,"0"
547,288230376151728128,5.997516,3,2048,51941,443,6,443,15,19,1747,17561,0,1150,116.4667,278.9079,3.986243,0.3998344,1.028969,2.501035,291.2873,-0.1176471,-0.8190387,2611,0,0,64,64,0,0,64,3485117768,14,1747,0,14,17561,0,1230,65535,129744.5,65535,132480,6,5,7,283,0,15,49,286,1460,64,2387879498,1847708036,0.001,2387879.611,1687501906,0.024368,0.003246016,3.986023,0.2240978,0.8617651,0.02453696,0,0,0,0,0,0,7,1,6,10,1.428571,1.666667,135568,2312383,"0"
576,288230376151728128,6.000158,3,2048,443,54104,6,443,27,21,27469,1747,0,1440,1017.37,570.1808,4.020604,0.2222281,0.8102879,4.499882,4578.046,0.125,0.880408,531,6357,59155,57,57,0,0,16452,3267025304,27,27469,0,27,1747,0,5760,65160,64512.15,64512,65160,2,0,0,795,0,27,83,286,1452,512,573837779,4154567124,0.001,573837.8063,1689632430,0.000156032,4.1e-05,1.87274,0.089692,0.3890949,0.2478463,0.8385583,0,0,0,0,0,1,5,5,9,9,1.8,7962,7626293,"0"
281,288230376151728128,6.002944,3,2048,55241,443,6,443,17,32,1747,36569,0,1150,102.7647,262.2209,3.994325,0.3531143,0.9810732,2.831944,291.0239,-0.3061225,-0.9088109,2611,0,0,64,64,0,0,64,2667426361,16,1747,0,16,36569,0,1230,65535,127685.6,65535,132480,7,5,8,283,0,17,55,286,1460,64,3493228441,677027321,0.001,3493228.607,1686463353,0.02190899,0.000508992,3.994128,0.1368887,0.6815443,0.02206598,0,0,0,0,0,0,10,1,6,16,1.6,2.666667,71244,1143918,"0"
