"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
769,288230376151728128,1.592384,3,2048,54416,443,6,443,903,589,1214737,6731,0,1368,1345.224,167.9522,1.343341,0.001763437,0.04469011,567.0743,762841.8,0.2104558,0.9889789,18995,0,1,64,64,0,0,16452,3464553292,902,1214738,0,902,6692,1,280965,65535,130869.1,65535,131328,7,7,8,283,8,903,2716,318,1460,64,4186632560,2774955372,0.001,4186632.759,1692844613,0.02198995,1.8e-05,1.34321,0.01819258,0.1226753,0.02218298,0,2,0,0,0,7,1,104,116,16.57143,1.115385,848005,1092308880,"0"
684,288230376151728128,1.216987,3,2048,443,53885,6,443,1107,2025,7022,2647733,0,1368,6.34327,73.23501,0.820107,0.001099356,0.02472919,909.6235,5769.988,-0.2931035,-0.9947098,18963,1,33365,120,120,0,0,16452,3828547958,1106,6983,0,1107,2653598,12,4104,65535,3934720,65535,3934720,45,939,46,795,200,1107,3491,318,1380,256,2377544858,4013629421,0.001,2377544.971,1683870475,0.000185024,3.7e-05,0.004858,0.000810833,0.000765168,0.01121151,0.05089682,2,0,0,0,1,5,169,169,169,1,139863,1336753,"0"
681,288230376151728128,1.237993,3,2048,50714,443,6,443,2345,1012,3044188,7025,0,1368,1298.161,297.2654,0.838198,0.000527929,0.01739819,1894.195,2458970,0.3970807,0.9953953,18995,0,1,64,64,0,0,16452,1293403525,2344,3044189,0,2344,6986,1,591732,65535,130988.1,65535,131328,13,13,14,283,8,2345,7042,318,1460,64,4160827089,4180543835,0.1,416082715.1,1270176129,0.03236202,5.1e-05,0.838041,0.0111812,0.05263223,0.03254,0,2,0,0,0,7,1,126,172,24.57143,1.365079,1011719,1335291907,"0"
295,288230376151728128,1.242296,3,2048,50367,443,6,443,2036,886,2651936,6976,0,1368,1302.523,287.65,0.848337,0.000610165,0.01888718,1638.901,2134706,0.393566,0.9947528,2611,0,1,64,64,0,0,16452,158713192,2034,2651916,0,2035,6976,0,593100,65535,130952.2,65535,131328,12,12,13,283,64,2036,6112,286,1460,64,2249753568,147055233,0.1,224975360.2,1461282991,0.03058198,0.000122048,0.84819,0.01107001,0.0567219,0.030784,0,2,0,0,0,5,1,16,170,34,10.625,486706,642356160,"0"
365,288230376151728128,1.141037,3,2048,53607,443,6,443,1358,670,1822564,6881,0,1368,1342.094,178.8365,0.798259,0.000840234,0.02175562,1190.146,1597287,0.3392505,0.9924775,18995,0,1,64,64,0,0,16452,3439771380,1357,1822565,0,1357,6842,1,265392,65535,130873.5,65535,131328,12,13,13,283,8,1358,4081,318,1460,64,1986050859,2782849356,0.1,198605088.9,1487642529,0.03044896,2.7e-05,0.798053,0.013166,0.06856252,0.03061798,0,2,0,0,0,4,1,132,170,42.5,1.287879,528675,699340826,"0"
796,288230376151728128,1.039867,3,2048,50822,443,6,443,883,514,1185184,6808,0,1368,1342.224,180.37,0.710712,0.001177652,0.0240386,849.147,1139746,0.2641374,0.9885771,2611,0,1,64,64,0,0,16452,3839769457,882,1185185,0,882,6808,0,198208,65535,130944,65535,131328,10,10,11,283,0,883,2653,286,1460,64,3117255423,640135391,0.1,311725546.9,1374533449,0.03133101,2e-05,0.710573,0.01885353,0.06187031,0.03155002,0,2,0,0,0,7,1,130,172,24.57143,1.323077,1175331,1551016494,"0"
1364,288230376151728128,2.959297,3,2048,443,54392,6,443,8846,26742,11533,33840613,0,1368,1.303753,27.09994,0.915189,0.000334535,0.01006544,2989.224,3897.209,-0.5028661,-0.9993187,18999,1,37607,120,120,0,0,18500,3227188637,8845,11494,0,8846,33889967,264,4698,65535,3248528,65535,3257600,4236,2926,4237,795,72,8846,31457,318,1380,256,1078661443,3154885736,0.001,1078661.494,1685170864,0.00020096,1.1e-05,0.02418099,0.00102532,0.000853364,0.008897072,0.02338279,2,0,0,0,1,4,37,39,39,1.054054,2474225,4499635,"0"
1239,288230376151728128,4.52471,3,2048,52333,443,6,443,47169,24858,59584633,15971,0,1368,1263.216,359.9528,0.825164,9.59e-05,0.004424677,10424.76,13200000,0.3097588,0.999464,2611,0,1,64,64,0,0,16452,472156613,47167,59583281,0,47168,15971,3,739441,65535,131064.2,65535,131328,162,162,163,283,72,47169,10439,286,1460,64,1145383654,542623870,0.1,114538367.1,1571703389,0.03202301,6.02e-06,0.824847,0.00827317,0.01251035,0.03225501,0,2,0,0,0,15,1,20,80,5.333333,4,7058837,9053047817,"0"
997,288230376151728128,3.960855,3,2048,55091,443,6,443,33597,17629,42413690,14630,0,1368,1262.425,361.7349,1.327354,0.000117893,0.007630509,8482.26,10700000,0.3117167,0.9993103,18995,0,1,64,64,0,0,16452,2960100211,33595,42413670,0,33596,14552,17,706893,65535,130985.1,65535,131328,110,110,111,283,72,33597,35265,318,1460,64,706456892,2500722947,0.001,706456.9256,1696325175,0.02155402,1.6e-05,1.327116,0.005230363,0.02378227,0.02177501,0,2,0,0,0,4,1,48,50,12.5,1.041667,2193869,2821273736,"0"
945,288230376151728128,1.109445,3,2048,443,54114,6,443,1155,2208,6974,2884480,0,1368,6.038095,72.42584,0.760701,0.000960558,0.02245792,1041.061,6286.026,-0.3131133,-0.9951761,18963,1,58195,120,120,0,0,16452,4192914388,1152,11078,0,1155,2905064,17,3328,65535,2987959,65535,2988032,158,845,159,795,584,1155,3677,318,1380,256,1884116574,1357964237,0.1,188411660.2,1497836688,0.000189,4.2e-05,0.005089984,0.000742616,0.000615694,0.008805884,0.04530975,2,0,0,0,1,5,93,95,95,1.021505,432629,2789783,"0"
1174,288230376151728128,6.797379,3,2048,443,55897,6,443,34673,66728,23104,84019543,0,1368,0.6663398,14.25276,1.313543,0.000196042,0.007439233,5100.937,3398.957,-0.3161211,-0.9994502,18999,1,12385,120,120,0,0,16452,2122815134,34654,23161,0,34673,84668799,810,4699,65535,3093371,65535,3096064,25279,6851,25280,795,584,34673,47173,318,1380,256,3346929738,3051855152,0.1,334692978.8,1362339204,0.000204,9.6e-07,0.03587303,0.001924192,0.003555516,0.01065606,0.01954154,2,0,0,0,1,5,47,49,49,1.042553,1114288,1498805,"0"
514,288230376151728128,1.108609,3,2048,443,51799,6,443,756,1786,6905,2364288,0,1368,9.133598,88.56722,0.760992,0.001466414,0.02776984,681.9357,6228.526,-0.4051928,-0.9941759,18963,1,19012,120,120,0,0,16452,3167845062,756,6905,0,756,2367025,3,4697,65535,3657288,65535,3658496,26,697,27,795,8,756,2372,318,1380,256,2392080829,834750162,0.001,2392080.943,1683848513,0.000197952,6.8e-05,0.004895,0.000569935,0.000344459,0.01334731,0.05545114,2,0,0,0,1,3,161,161,161,1,135534,1182870,"0"
1460,288230376151728128,0,3,2048,0,0,1,0,1,0,28,0,28,28,28,0,0,0,0,0,0,-1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,1,1460,1,1,1,1,1,1,20242590,25738610163,"0"
1382,288230376151728128,0,3,2048,53,53922,17,53,1,1,32,32,32,32,32,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.029448,0,0,0,0,0,1,9,23,23,23,1,62,4707,"0"
559,288230376151728128,1.111991,3,2048,443,51841,6,443,1084,2307,7086,3018518,0,1368,6.536901,73.99615,0.729787,0.001025822,0.0222615,974.828,6372.354,-0.3606606,-0.995316,18995,1,12960,120,120,0,0,16452,502601986,1083,7047,0,1084,3018519,11,4697,65535,3799012,65535,3800832,107,887,108,795,200,1084,3446,318,1380,256,2534402934,1794736086,0.1,253440297.2,1432800355,0.000176,3e-05,0.01087699,0.000780021,0.000682091,0.009880538,0.04581459,2,0,0,0,1,6,161,165,165,1.024845,167976,1466469,"0"
694,288230376151728128,1.21452,3,2048,443,50726,6,443,1101,2378,7029,3076452,0,1368,6.384196,73.43851,0.836702,0.001103106,0.02528852,906.531,5787.472,-0.3670595,-0.9954408,18967,1,17344,120,120,0,0,16452,2195385119,1098,7038,0,1101,3299958,2,4104,65535,3871344,65535,3875328,137,933,138,795,72,1101,3614,318,1380,256,1635202340,3380659875,0.1,163520236.4,1522738625,0.000172992,1.6e-05,0.004779008,0.000779783,0.000657446,0.0132949,0.05640908,2,0,0,0,1,7,101,171,171,1.693069,287409,2646704,"0"
553,288230376151728128,1.185356,3,2048,443,53773,6,443,855,1692,6978,2246873,0,1368,8.161404,83.17567,0.845833,0.001386381,0.02899256,721.3023,5886.839,-0.3286219,-0.9938079,18967,1,61848,120,120,0,0,16452,1788520350,854,6939,0,855,2323948,1,2736,65535,3592826,65535,3592960,46,774,47,795,72,855,2660,318,1380,256,3092035128,235365731,0.1,309203517.4,1377044338,0.000199008,1.7e-05,0.007525952,0.00058158,0.000516606,0.01112115,0.06435454,2,0,0,0,1,4,162,162,162,1,124945,1254239,"0"
1408,288230376151728128,5.714342,3,2048,443,52394,6,443,21254,72063,21448,90922179,0,1368,1.009128,18.07433,0.7353,0.00026886,0.005699351,3719.413,3753.363,-0.5444774,-0.9995283,18999,1,61619,120,120,0,0,18500,3714234487,21252,21370,0,21254,91037323,707,4104,65535,3103978,65535,3108608,11506,5276,11507,795,72,21254,11989,318,1380,256,298140581,3928472992,0.001,298140.5952,1685943761,0.00022,1.1e-05,0.02330797,0.001309315,0.002121353,0.009232298,0.01394203,2,0,0,0,1,9,3,51,51,17,257687,1492104,"0"
1156,288230376151728128,0.021561,3,2048,64372,5223,6,5223,2,1,34,24,0,34,17,12.02081,0.021561,0.0107805,0.007622965,92.76007,1576.921,0.3333333,0.1724138,19,0,0,64,64,0,2,64,1251647895,2,34,0,2,24,0,0,2048,2047.7,2047,2048,1,0,0,24,0,2,6,258,0,1,2278119799,3002267234,1,2278119799,1.84467e+19,0,0.02142701,0.02142701,0.02142701,0,0,0,3,0,0,0,9,1,2,2,0.2222222,1,11680268,14889624883,"0"
1395,288230376151728128,17.395292,3,2048,443,54411,6,443,124020,233806,57007,294645322,0,1368,0.4596597,8.381845,0.892334,0.000140264,0.002972771,7129.515,3277.151,-0.3068139,-0.9996131,18999,1,12537,120,120,0,0,18500,3070302635,58443,57400,0,58484,295681284,3210,4697,65535,3933184,512,3933184,70,858,71,795,712,58484,21950,318,1380,256,358906531,4112251413,0.1,35890653.63,1650358994,0.000194016,8.96e-06,0.03390995,0.001613704,0.003936304,0.01039582,0.01036166,2,0,0,0,1,6,3,19,19,6.333333,515431,1686102,"0"
1271,288230376151728128,0,3,2048,64394,21360,6,21360,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,3818312341,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000111008,0.000111008,0.000111008,0.000111008,0,0.000111008,0,3,0,0,0,1,1,2,2,2,1,17,82,"0"
1693,288230376151728128,15.883086,3,2048,52529,443,6,443,214440,112724,270320487,52753,0,1368,1260.588,364.0772,0.783194,7.41e-05,0.002053204,13501.15,1.7e+07,0.3109022,0.9996096,18995,0,1,64,64,0,0,18500,1449316667,17830,270320467,0,17831,52666,49,1001465,65535,130992.2,65535,131328,727,725,728,283,72,17832,53506,318,1460,64,622145669,539411194,0.001,622145.6986,1685620618,0.03062301,1.3e-05,0.783033,0.008809233,0.009636892,0.03079699,0,2,0,0,0,9,1,8,16,1.777778,2,16067053,20654565383,"0"
1472,288230376151728128,20.69777,3,2048,51268,443,6,443,313568,89760,395174598,75034,0,1368,1260.252,364.8167,0.808864,6.6e-05,0.001785417,15149.85,19100000,0.5549032,0.9996203,18995,0,1,64,64,0,0,18500,4187160588,51422,395174578,0,51423,74995,37,1052311,65535,130932.2,65535,131328,1115,1112,1116,283,200,51424,23207,318,1460,64,2366680806,1876136542,0.001,2366680.918,1683894219,0.03099802,1.98e-06,0.808691,0.008289505,0.00956407,0.031232,0,2,0,0,0,6,1,6,16,2.666667,2.666667,21209656,26929248534,"0"
768,288230376151728128,1.144236,3,2048,50794,443,6,443,1224,536,1644554,6837,0,1368,1343.59,174.94,0.814998,0.000934833,0.02337402,1069.709,1437251,0.3909091,0.9917197,18995,0,1,64,64,0,0,16452,565079584,1223,1644555,0,1223,6798,1,234653,65535,130873,65535,131328,11,12,12,283,8,1224,3679,318,1460,64,3953081841,926767742,0.1,395308190,1290950767,0.031107,4.6e-05,0.814805,0.01296887,0.07792294,0.031297,0,2,0,0,0,8,1,10,172,21.5,17.2,1130632,1492125259,"0"
542,288230376151728128,1.029944,3,2048,52674,443,6,443,2292,1088,2980543,7060,0,1368,1300.411,292.408,0.631805,0.000449365,0.01331509,2225.364,2893888,0.356213,0.9952738,18995,0,1,64,64,0,0,16452,654122756,2290,2980543,0,2291,7021,0,578031,65535,130988.1,65535,131328,14,14,15,283,0,2292,6883,318,1460,64,4214441794,1901604243,0.1,421444185.7,1264821650,0.03207399,1.1e-05,0.63168,0.01013646,0.0385504,0.032229,0,2,0,0,0,9,1,120,178,19.77778,1.483333,844786,1113993813,"0"
1456,288230376151728128,0,3,2048,61703,53,17,53,1,1,42,42,42,42,42,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02232,0.02232,0.02232,0.02232,0,0.02232,0,0,0,0,0,9,1,48,48,5.333333,1,21791688,28069323948,"0"
611,288230376151728128,1.04249,3,2048,50650,443,6,443,1293,781,1735319,6808,0,1368,1342.087,180.9445,0.71475,0.000806257,0.01998044,1240.3,1664590,0.246866,0.9921843,18995,0,1,64,64,0,0,16452,3201851319,1292,1735320,0,1292,6769,1,247180,65535,130873.5,65535,131328,9,8,10,283,8,1293,3886,318,1460,64,3119515678,147457871,0.1,311951572.4,1374307182,0.03223699,3.5e-05,0.7146201,0.01035729,0.05693581,0.03244,0,2,0,0,0,6,1,170,172,28.66667,1.011765,915996,1208860062,"0"
980,288230376151728128,1.577921,3,2048,443,55012,6,443,1095,2033,6902,2638143,0,1368,6.303196,73.72701,1.302521,0.001441024,0.03935511,693.951,4374.11,-0.2998721,-0.9947812,18995,1,64228,120,120,0,0,16452,3724306303,1094,6863,0,1095,2647741,25,4698,65535,3294592,65535,3295488,296,737,297,795,8264,1095,3443,318,1380,256,3242413263,3554152815,0.001,3242413.417,1693789173,0.000107008,3.2e-05,0.007043008,0.001429406,0.001498989,0.01344075,0.08784348,2,0,0,0,1,6,55,59,59,1.072727,503716,1339621,"0"
243,288230376151728128,1.215116,3,2048,443,51578,6,443,654,948,6873,1255025,0,1368,10.50917,95.02391,0.89335,0.001857975,0.03498868,538.2202,5656.25,-0.1835206,-0.9891069,18963,1,18427,120,120,0,0,16448,3970539672,653,6834,0,654,1255026,2,4104,65535,2367480,65535,2368000,8,623,9,795,72,654,2003,318,1380,256,555605914,1734468650,0.1,55560592.23,1630679673,0.000180032,4.4e-05,0.005164992,0.000696763,0.000525648,0.01630819,0.07747482,2,0,0,0,1,5,33,143,143,4.333333,135503,1275962,"0"
542,288230376151728128,0.646888,3,2048,443,50586,6,443,18,17,11350,1431,0,1368,630.5555,594.9946,0.288042,0.03593822,0.08447932,27.82553,17545.54,0.02857143,0.7760739,16915,1,15743,51,51,0,0,16448,3102835995,18,11350,0,18,1431,0,4104,65160,64146.99,64128,65160,2,0,0,795,0,18,59,318,1380,128,3070195236,3058356020,1,3070195236,1.84467e+19,6.5e-05,4.5e-05,0.2567751,0.01902656,0.06147811,0.08510116,0.1106081,2,0,0,0,1,6,1,171,171,171,18,11350,"0"
144,288230376151728128,1.319845,3,2048,443,51500,6,443,773,1993,6942,2605420,0,1368,8.980595,87.64769,0.940903,0.001707432,0.03391472,585.6749,5259.708,-0.4410701,-0.9946853,18963,1,26358,120,120,0,0,18496,2941514823,772,6903,0,773,2605421,9,4698,65535,3307754,65535,3308032,93,642,94,795,72,773,2507,318,1380,256,1931174896,1269552171,0.1,193117492.5,1493122658,0.000145024,4.5e-05,0.005168,0.001227009,0.001191565,0.01741945,0.07619547,2,0,0,0,1,5,155,157,157,1.012903,123157,1176702,"0"
321,288230376151728128,1.034101,3,2048,52479,443,6,443,1526,850,2028222,6840,0,1368,1329.11,222.145,0.687874,0.000677655,0.01770676,1475.678,1961338,0.2845118,0.9932778,2611,0,1,64,64,0,0,16452,65382535,1524,2028223,0,1524,6840,2,328778,65535,130945.7,65535,131328,12,11,13,283,12288,1526,4586,286,1460,64,3871457360,374830124,0.1,387145741.8,1299119830,0,9.3e-05,0.687669,0.008010419,0.047131,0.000175008,0,6,0,0,0,7,1,142,178,25.42857,1.253521,537018,708038170,"0"
90,288230376151728128,2519.988329,3,2048,0,0,2,0,43,0,0,0,0,0,0,0,60.02729,58.60438,7.216211,0.01706357,0,1,0,1,5294,9865,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,7,1,1,1,1,43,0,"0"
1622,288230376151728128,31.019101,3,2048,52512,443,6,443,12,13,1079,4788,0,517,89.91666,157.2882,30.7586,2.584925,8.059804,0.3868584,34.78502,-0.04,-0.63218,2579,0,0,64,64,0,0,64,3727067574,10,1079,0,10,4764,0,538,65535,3916.783,0,65535,2,1,2,287,0,11,37,286,1460,64,1101289626,3653139081,0.001,1101289.678,1685141240,0.03254099,0.01217498,0.077728,0.04090316,0.01695829,0.03336103,0,18,0,0,0,14,1,2,24,1.714286,12,12659225,16240144834,"0"
750,288230376151728128,1.037549,3,2048,50777,443,6,443,1437,822,1917616,6879,0,1368,1334.458,206.1165,0.707054,0.000722024,0.01873859,1384.995,1848217,0.2722444,0.9928511,18995,0,1,64,64,0,0,16452,2917187182,1436,1917617,0,1436,6840,1,238032,65535,130873.5,65535,131328,11,11,12,283,8,1437,4318,318,1460,64,2063379208,697520337,0.1,206337923.9,1479921008,0.03043597,4.6e-05,0.7068999,0.009514056,0.05481697,0.03059398,0,2,0,0,0,7,1,4,172,24.57143,43,1102856,1455610828,"0"
508,288230376151728128,1.110022,3,2048,443,52644,6,443,898,1758,6982,2333613,0,1368,7.775056,81.21461,0.789588,0.001236105,0.02641067,808.993,6289.966,-0.3237952,-0.994034,18963,1,41285,120,120,0,0,16448,484390155,897,6943,0,898,2333614,3,4104,65535,3933932,65535,3934208,23,823,24,795,72,898,2780,318,1380,256,1782362396,1887853827,0.1,178236242.3,1508029550,0.000218944,2.4e-05,0.004363968,0.000537559,0.000478317,0.01056903,0.05889998,2,0,0,0,1,8,172,174,174,1.011628,137435,1188695,"0"
179,288230376151728128,0,3,2048,59492,53,17,53,1,1,33,33,33,33,33,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01747501,0.01747501,0.01747501,0.01747501,0,0.01747501,0,0,0,0,0,15,1,164,164,10.93333,1,309048,390991765,"0"
1021,288230376151728128,1.236843,3,2048,51003,443,6,443,3051,1401,3949809,7073,0,1368,1294.595,304.3812,0.803938,0.000405389,0.01463409,2466.764,3193460,0.37062,0.996425,18995,0,1,64,64,0,0,18500,2651961180,3050,3949810,0,3050,7034,1,354753,65535,130876.2,65535,131328,15,16,16,283,8,3051,9160,318,1460,64,2190877860,4272427768,0.001,2190877.964,1684068471,0.03213402,2.02e-06,0.803814,0.01236267,0.04780574,0.03230803,0,2,0,0,0,5,1,48,50,10,1.041667,4078842,5229245481,"0"
47,288230376151728128,1.215382,3,2048,443,50156,6,443,524,1021,6775,1373258,0,1368,12.92939,105.9572,0.926867,0.002319432,0.04049478,431.1402,5574.379,-0.3216828,-0.9901814,18995,1,43188,120,120,0,0,16452,2508694251,523,6736,0,524,1384203,1,4104,65535,2198654,65535,2199552,29,452,30,795,200,524,1595,318,1380,256,696636214,492818491,0.1,69663622.44,1616594426,0.000224992,2.7e-05,0.006442016,0.000533106,0.00034557,0.01770669,0.08095382,2,0,0,0,1,4,155,157,157,1.012903,75742,711572,"0"
1259,288230376151728128,1.017564,3,2048,51067,53,17,53,2,2,122,364,61,61,61,0,1.017564,0.508782,0.3597632,1.965478,119.8942,0,-0.4979424,1,64899,0,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.006384992,0.02522099,0.01580299,0.006659532,0,0,0,0,0,0,7,1,12,12,1.714286,1,9415324,11977458121,"0"
990,288230376151728128,1.244138,3,2048,53066,443,6,443,2314,1127,3020642,7088,0,1368,1305.377,281.6526,0.865151,0.000537657,0.01805674,1859.922,2427900,0.3449579,0.9953179,18995,0,1,64,64,0,0,16452,2806530535,2312,3020642,0,2313,7049,0,339684,65535,131063.8,65535,131328,15,16,16,283,0,2314,6949,318,1460,64,2146474580,3777217965,0.1,214647461.2,1471618911,0.03089802,8.8e-05,0.864879,0.009364014,0.0515479,0.03099501,0,2,0,0,0,6,1,46,92,15.33333,2,2299189,2979417871,"0"
1405,288230376151728128,0,3,2048,43884,63974,6,43884,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000224,0,67,0,0,0,4,1,1,1,0.25,1,13724707,17476181361,"0"
153,288230376151728128,1.21652,3,2048,443,50244,6,443,739,1482,6907,1971824,0,1368,9.346414,89.39352,0.906364,0.00164617,0.03337998,607.4705,5677.671,-0.334534,-0.9930187,18963,1,25641,120,120,0,0,16448,1681438385,738,6868,0,739,1971825,2,4104,65535,3371588,65535,3372288,30,678,31,795,72,739,2276,318,1380,256,1743771800,2145511782,0.001,1743771.883,1684514402,0.000214976,2.5e-05,0.001527,0.000443972,0.00028529,0.01317109,0.07405053,2,0,0,0,1,4,159,161,161,1.012579,142512,1292782,"0"
1104,288230376151728128,0.120602,3,2048,58758,853,6,853,10,10,605,8074,0,517,60.5,128.3831,0.03375,0.0120602,0.01120561,82.91737,5016.5,0,-0.860583,2611,0,0,64,64,0,0,64,2613737935,7,581,0,7,7572,0,517,65535,61258.04,0,131328,3,2,4,287,0,8,28,286,1460,64,2226658093,179302208,1,2226658093,1.84467e+19,0.029984,0.002562,0.032529,0.0170998,0.01302201,0.030887,0,82,0,0,0,14,1,4,2,0.1428571,0.5,3594648,4605110962,"0"
1163,288230376151728128,4.71244,3,2048,55842,443,6,443,40054,21054,50553146,16084,0,1368,1262.125,362.0238,1.282971,0.000117652,0.006921675,8499.631,10700000,0.3109249,0.9993638,18995,0,1,64,64,0,0,16452,3522506699,40052,50553125,0,40053,16045,24,789032,65535,131064.2,65535,131328,143,140,144,283,72,40054,54636,318,1460,64,3264737915,1581380230,0.1,326473796.4,1370558345,0.02272198,9.6e-07,1.282618,0.008191703,0.02112414,0.02286899,0,0,0,0,0,7,1,36,50,7.142857,1.388889,5465079,6974083990,"0"
1622,288230376151728128,0.463893,3,2048,443,53507,6,443,13,13,7630,1791,0,1368,586.9231,574.0082,0.194292,0.03568408,0.05377259,28.0237,16447.76,0,0.6197856,531,1,41221,56,56,0,0,64,3810863813,13,7630,0,13,1791,0,2736,65160,64287.09,64128,65160,2,0,0,795,0,13,41,286,1380,128,1187432596,2408293583,0.001,1187432.652,1685081053,0.00028,0.000136,0.167193,0.013963,0.0410343,0.05078631,0.05290988,0,0,0,0,1,8,7,31,31,4.428571,55,31813,"0"
367,288230376151728128,1.014171,3,2048,443,50431,6,443,500,1162,6844,1558403,0,1368,13.688,108.4465,0.699609,0.002028342,0.03135091,493.0135,6748.369,-0.3983153,-0.991255,18963,1,33069,120,120,0,0,16448,348610459,499,6805,0,500,1558404,0,3330,65535,2358153,65535,2359040,20,440,21,795,192,500,1511,318,1380,256,2054472996,1869296922,0.01,20544729.5,1665713712,0.000227008,4.1e-05,0.004964032,0.000470634,0.000345307,0.01206084,0.06249735,2,0,0,0,1,4,165,167,167,1.012121,99249,942758,"0"
1660,288230376151728128,0.04357,3,2048,7000,63420,6,7000,7,8,3089,41,0,1374,441.2857,518.0156,0.01866,0.006224285,0.006212272,160.661,70897.41,-0.06666667,0.9738019,2579,0,0,64,64,0,0,64,2234941782,5,3089,0,7,41,0,1715,65535,124039.3,65535,131840,0,1,1,795,192,7,25,286,1460,64,226707787,1012886686,1,226707787,1459560873,0.012736,0.01168102,0.01280205,0.01235676,0.000468712,0.01798191,0.007196783,0,0,0,0,2,1,1,1,0.5,1,29207944,37001013150,"0"
365,288230376151728128,1.036143,3,2048,51678,443,6,443,794,311,1067784,6699,0,1368,1344.816,169.957,0.723632,0.001304966,0.02579282,766.3035,1030537,0.4371041,0.9875308,18995,0,1,64,64,0,0,16452,2868888700,792,1067784,0,793,6660,0,191520,65535,130988.1,65535,131328,8,9,9,283,0,794,2389,318,1460,64,3415882415,2007790223,0.1,341588246.6,1344652171,0.03169002,0.000257984,0.723438,0.01930352,0.08076923,0.03192502,0,2,0,0,0,5,1,62,164,32.8,2.645161,557154,735385279,"0"
1057,288230376151728128,0,3,2048,61512,46636,6,46636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,254,254,0,0,0,107326914,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,12288,1,1,4,1380,1,0,0,0,0,0,0.000438016,0.000438016,0.000438016,0.000438016,0,0.000438016,0,3,0,0,0,1,1,2,2,2,1,68,328,"0"
1505,288230376151728128,0,3,2048,993,51727,6,993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1044,8192,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.000373952,0,67,0,0,0,2,1,1,1,0.5,1,20320816,25837239415,"0"
295,288230376151728128,0,3,2048,53,57836,17,53,1,1,48,48,48,48,48,0,0,0,0,0,0,0,0,1,65535,0,63,63,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.018568,0,0,0,0,0,1,9,53,53,53,1,117,9244,"0"
