"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
502,288230376151728128,1.327086,3,2048,443,55592,6,443,649,1717,6835,2364643,0,1400,10.53159,96.47413,0.990286,0.002044817,0.03885279,489.0414,5150.382,-0.4513948,-0.9942356,18999,1,37858,123,123,0,192,16452,3105392399,646,7869,0,649,2100389,53,4698,65535,1975883,65535,2000896,187,363,188,795,584,649,2723,318,1412,256,1262275433,1726030457,0.001,1262275.493,1684632787,0.000180032,1.5e-05,0.004074008,0.000373432,0.000415971,0.01367132,0.07714856,2,0,0,0,1,5,159,163,163,1.025157,120361,1007493,"0"
586,288230376151728128,0.939208,3,2048,58226,443,6,443,998,456,1373624,7767,0,1400,1376.377,175.53,0.659492,0.00094109,0.0209425,1062.597,1462534,0.3727648,0.9887548,18995,0,1,64,64,0,0,16452,3764804205,987,1556574,1,997,6694,2,98000,65535,130993.6,65535,131584,7,9,8,283,76,998,3007,318,1460,64,1405285362,3753536750,0.001,1405285.429,1684507845,0.02612294,2.4e-05,0.659309,0.0114488,0.043901,0.02628698,0,2,0,0,0,2,1,164,164,82,1,1035546,1403603470,"0"
349,288230376151728128,0,3,2048,65333,53,17,53,1,1,36,96,36,36,36,0,0,0,0,0,0,0,-0.4545455,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004052,0.004052,0.004052,0.004052,0,0.004052,0,0,0,0,0,9,2,8,8,0.8888889,1,677251,915432430,"0"
219,288230376151728128,1.43984,3,2048,443,57884,6,443,771,2038,7987,2809650,0,1400,10.35927,95.92764,0.766756,0.001867497,0.02840139,535.4762,5547.144,-0.4510502,-0.9943307,18967,1,39087,123,123,0,192,16452,2025310190,766,8956,1,771,2460438,80,2800,65535,2451251,65535,2451456,25,608,26,795,716,771,2555,318,1412,256,1489262396,3607216311,0.1,148926241.8,1536986389,0.00017,8.99e-06,0.160101,0.000381944,0.003553338,0.008323127,0.04095368,2,0,0,0,1,9,129,167,167,1.294574,160105,1455675,"0"
850,288230376151728128,1.355619,3,2048,55879,443,6,443,2564,1080,3535320,8131,0,1400,1378.83,153.409,0.8987719,0.000528712,0.01779353,1891.387,2607901,0.4072448,0.9954107,18995,0,1,64,64,0,0,16452,3310154051,2521,7592146,2,2563,7051,1,220110,65535,130990.9,65535,131584,18,17,19,283,78,2564,7705,318,1460,64,86292941,3761559494,0.1,8629294.229,1677266173,0.02433997,8.96e-06,0.898586,0.006598424,0.03885328,0.02448998,0,2,0,0,0,6,1,124,150,25,1.209677,1417695,1904366328,"0"
243,288230376151728128,1.10855,3,2048,443,55356,6,443,883,2158,6979,2935482,0,1400,7.903737,82.77704,0.711467,0.001255436,0.02397482,796.5361,6295.612,-0.41927,-0.9952564,18999,1,3774,123,123,0,192,16452,3525804803,880,8018,0,883,2627339,49,1897,65535,2643106,65535,2644480,239,526,240,795,584,883,3563,318,1412,256,203120603,4064225592,0.1,20312060.6,1665582650,0.000113024,1e-05,0.004691968,0.000342178,0.000306552,0.006506776,0.02469029,2,0,0,0,1,5,153,157,157,1.026144,88292,795215,"0"
1244,576460752303456256,1.122941,3,34525,5353,5353,17,5353,2,0,56,0,28,28,28,0,1.122941,0.5614705,0.3970196,1.781037,49.86905,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,380,38880,"0"
1334,288230376151728128,0,3,2048,50462,53,17,53,1,1,42,109,42,42,42,0,0,0,0,0,0,0,-0.4437086,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.013834,0.013834,0.013834,0.013834,0,0.013834,0,0,0,0,0,7,1,12,12,1.714286,1,14810893,20611496323,"0"
1261,288230376151728128,41.992661,3,2048,58739,443,6,443,298961,103974,417245665,72221,0,1400,1395.652,73.24445,0.864291,0.000140474,0.001900738,7119.363,9936157,0.4839168,0.9996539,18995,0,1,64,64,0,0,18500,4229213511,36788,421019182,7,36816,72182,4,533330,65535,130993,65535,131584,1351,1347,1352,283,204,36817,44931,318,1460,64,1770413890,2655681900,0.001,1770413.974,1684144707,0.02575098,9.6e-07,0.8641369,0.003009132,0.00563432,0.02592499,0,2,0,0,0,11,1,2,14,1.272727,7,10737255,14919064233,"0"
213,288230376151728128,0,3,2048,53,50992,17,53,1,1,292,36,292,292,292,0,0,0,0,0,0,0,0.7804878,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.012064,0,0,0,0,0,2,3,1,1,0.5,1,48,14917,"0"
516,288230376151728128,1.152448,3,2048,53841,443,6,443,1166,613,1602590,6808,0,1400,1374.434,178.3227,0.812833,0.000988378,0.023857,1011.759,1390596,0.3108488,0.9915397,18995,0,1,64,64,0,0,16452,1617915251,1153,2063789,0,1165,6769,1,98000,65535,130824.6,65535,131584,11,12,12,283,72,1166,3505,318,1460,64,3457932698,3603803581,0.001,3457932.862,1682599135,0.02389402,1.8e-05,0.812795,0.01299591,0.07275734,0.02408302,0,2,0,0,0,3,1,148,148,49.33333,1,883341,1193322723,"0"
252,288230376151728128,1.142586,3,2048,57917,443,6,443,2039,1007,2803491,6948,0,1400,1374.934,164.8116,0.761895,0.000560366,0.01691574,1784.548,2453637,0.338805,0.9950556,18995,0,1,64,64,0,0,16452,1871776571,2017,3838796,0,2038,6909,1,179770,65535,130982.4,65535,131584,15,16,16,283,72,2039,6127,318,1460,64,125340913,810656434,0.1,12534091.49,1673378587,0.024628,1.6e-05,0.761744,0.005278191,0.024276,0.024831,0,2,0,0,0,9,1,64,166,18.44444,2.59375,484102,659992866,"0"
717,288230376151728128,1.235794,3,2048,443,59597,6,443,975,2394,8129,3291700,0,1400,8.337436,85.45786,0.765148,0.001267481,0.02454749,788.9665,6577.958,-0.4211932,-0.9950731,18999,1,53813,123,123,0,192,16452,1301041744,970,9099,1,975,3009314,42,2800,65535,3269078,65535,3277056,210,654,211,795,716,975,3722,318,1412,256,2746233965,1278640702,0.001,2746234.095,1683174262,0.000134016,1.1e-05,0.002914992,0.000435891,0.000498372,0.007772424,0.03487614,2,0,0,0,1,9,73,163,163,2.232877,165362,1483686,"0"
1076,288230376151728128,0,3,2048,53,62106,17,53,1,1,141,50,141,141,141,0,0,0,0,0,0,0,0.4764398,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006281024,0,0,0,0,0,1,8,23,23,23,1,15,2560,"0"
470,288230376151728128,1.113034,3,2048,443,59401,6,443,1160,2383,7050,3286806,0,1400,6.077586,72.29864,0.636222,0.000959512,0.01877317,1042.196,6334.038,-0.3451877,-0.9957193,18995,1,2145,123,123,0,192,16452,2438805749,1157,8090,0,1160,2966138,37,2800,65535,3456496,65535,3457536,245,804,246,795,584,1160,4292,318,1412,256,3580861983,2231387676,0.1,358086203.6,1327834001,0.000206,1.7e-05,0.004652,0.000334017,0.000328861,0.01057469,0.0384227,2,0,0,0,1,9,53,163,163,3.075472,159997,1399530,"0"
902,288230376151728128,1.23115,3,2048,443,59770,6,443,936,2371,8058,3260974,0,1400,8.608974,87.24126,0.779879,0.001315331,0.02553218,760.2648,6545.1,-0.433928,-0.9950701,18999,1,28155,123,123,0,192,16452,117067259,931,9027,0,936,2816342,46,4698,65535,2702663,65535,2702848,243,575,244,795,712,936,3947,318,1412,256,2406234597,2957468950,0.1,240623463.3,1445297291,0.000121,1e-05,0.004608,0.000381095,0.00040944,0.00787193,0.03665387,2,0,0,0,1,8,75,79,79,1.053333,274110,1327920,"0"
1073,288230376151728128,9.327635,3,2048,56050,443,6,443,64525,31604,90219990,22566,0,1400,1398.218,41.67788,0.793244,0.000144559,0.003403333,6917.616,9672333,0.3424669,0.9994999,18995,0,1,64,64,0,0,18500,1396750617,64473,93320562,4,64524,22527,3,556725,65535,131015.1,65535,131584,392,393,393,283,78,64525,62516,318,1460,64,1168444989,811790158,0.001,1168445.044,1684727635,0.02578304,6e-06,0.79304,0.002858644,0.0102775,0.02597101,0,2,0,0,0,6,1,28,44,7.333333,1.571429,4416293,6081806101,"0"
742,288230376151728128,1.038558,3,2048,443,58378,6,443,649,1323,7849,1819030,0,1400,12.09399,104.4674,0.691781,0.001600244,0.02718963,624.9049,7557.594,-0.341785,-0.9914072,18967,1,19002,123,123,0,192,16452,1563266419,642,8819,1,649,1636151,30,4697,65535,1631448,65535,1634560,146,413,147,795,716,649,2426,318,1412,256,2649964614,2250155422,0.1,264996465.3,1420916891,0.000178,1.4e-05,0.004509,0.000264236,0.000248355,0.008569913,0.03968873,2,0,0,0,1,7,159,161,161,1.012579,80620,714115,"0"
926,288230376151728128,5.933091,3,2048,443,57283,6,443,9767,19493,12218,27234102,0,1400,1.250947,27.39862,0.810193,0.000607462,0.008553779,1646.191,2059.298,-0.3323992,-0.9991031,18999,1,2674,123,123,0,192,16452,1000193476,9762,13190,0,9767,26023993,425,4698,65535,3934976,65535,3934976,24,946,25,795,712,9767,30665,318,1412,256,1402042275,1417248262,0.001,1402042.342,1684501037,0.000200992,8.96e-06,0.177141,0.000347942,0.001807152,0.003922155,0.01945265,2,0,0,0,1,13,7,41,41,5.857143,696567,653162,"0"
894,288230376151728128,1.234359,3,2048,58498,443,6,443,1853,805,2548475,7979,0,1400,1375.324,163.4447,0.864765,0.000666141,0.02012681,1501.184,2064614,0.3942814,0.9937578,18995,0,1,64,64,0,0,16452,3870363252,1831,3610430,2,1852,6905,1,120400,65535,130989.4,65535,131584,14,15,15,283,78,1853,5572,318,1460,64,10409284,377456556,0.1,1040928.416,1684872606,0.02561,2.4e-05,0.864582,0.006495851,0.04303036,0.025812,0,2,0,0,0,10,1,104,114,11.4,1.096154,1685129,2277905593,"0"
267,288230376151728128,1.447435,3,2048,53624,443,6,443,2136,942,2810973,6904,0,1400,1315.999,245.0548,0.810742,0.000677638,0.01763712,1475.714,1942038,0.3879142,0.9950998,2611,0,1,64,64,0,0,16452,417007926,2098,5265781,2,2135,6904,0,169970,65535,130935.4,65535,131584,17,16,18,283,68,2136,6412,286,1460,64,451715702,478428746,0.1,45171570.87,1640885156,0.02402298,2.2e-05,0.8106281,0.008634849,0.03778844,0.02408397,0,2,0,0,0,9,1,144,166,18.44444,1.152778,506396,680926882,"0"
757,288230376151728128,1.339907,3,2048,54057,443,6,443,2121,935,2918145,8045,0,1400,1375.834,173.4535,0.899843,0.000631733,0.01960336,1582.946,2177871,0.388089,0.9945014,18995,0,1,64,64,0,0,16452,1097855456,2113,3834920,0,2120,6973,11,233955,65535,130990.9,65535,131584,17,18,18,283,72,2121,6376,318,1460,64,241207854,2091022962,0.1,24120785.76,1661936632,0.02555901,2e-05,0.8996071,0.01182177,0.06561534,0.02574902,0,2,0,0,0,9,1,102,144,16,1.411765,1287681,1739995028,"0"
384,288230376151728128,1.034862,3,2048,56806,443,6,443,1147,510,1573147,7806,0,1400,1371.532,190.0845,0.723601,0.000902233,0.02142099,1108.36,1520151,0.3844297,0.9901249,18995,0,1,64,64,0,0,16452,974143837,1134,1931633,1,1146,6731,1,128800,65535,130992,65535,131584,11,12,12,283,76,1147,3454,318,1460,64,3225612579,2638725269,0.1,322561262.7,1363340854,0.02560998,3.97e-06,0.723472,0.0107711,0.04543386,0.02587597,0,2,0,0,0,6,1,90,154,25.66667,1.711111,751819,1002969925,"0"
1110,288230376151728128,2.266489,3,2048,57413,443,6,443,10303,3892,14323755,9185,0,1400,1390.251,107.3122,0.8971,0.000219983,0.008871278,4545.797,6319799,0.4516379,0.9987183,18995,0,1,64,64,0,0,16452,2976706207,10287,14927187,1,10302,9146,0,364000,65535,130956.8,65535,131584,78,79,79,283,68,10303,30916,318,1460,64,3842134379,1882578163,0.1,384213443.6,1301690455,0.025208,8e-06,0.896947,0.004042907,0.03227302,0.02534598,0,2,0,0,0,6,1,30,34,5.666667,1.133333,7718120,10664004219,"0"
786,288230376151728128,1.130282,3,2048,443,59658,6,443,719,1552,7907,2135849,0,1400,10.99722,99.33251,0.785882,0.001572019,0.02932308,636.1244,6995.599,-0.3667988,-0.9926232,18967,1,59391,123,123,0,192,16452,3104295992,714,8871,1,719,1899250,33,4697,65535,1972812,65535,1979904,181,457,182,795,716,719,2765,318,1412,256,3332407635,2019095196,0.1,333240768.5,1352679817,0.000145024,3.01e-06,0.004651008,0.000294453,0.000298008,0.008182755,0.04157455,2,0,0,0,1,5,159,159,159,1,82194,740503,"0"
647,288230376151728128,1.146739,3,2048,53958,443,6,443,1507,688,2072353,7907,0,1400,1375.151,173.671,0.794246,0.000760942,0.02050864,1314.161,1807171,0.3731207,0.9923981,18995,0,1,64,64,0,0,16452,1633792141,1491,2638081,2,1506,6834,1,196000,65535,130987.3,65535,131584,15,13,16,283,78,1507,4534,318,1460,64,4208520720,856457027,0.1,420852078.3,1265205176,0.02498698,2.4e-05,0.794093,0.009044102,0.04272158,0.02513501,0,2,0,0,0,4,1,150,150,37.5,1,1099679,1486951351,"0"
903,288230376151728128,0,3,2048,63299,53,17,53,1,1,43,116,43,43,43,0,0,0,0,0,0,0,-0.4591195,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.021264,0.021264,0.021264,0.021264,0,0.021264,0,0,0,0,0,12,1,20,20,1.666667,1,3341840,4555224658,"0"
690,288230376151728128,1.126225,3,2048,443,59573,6,443,938,2247,7018,3094278,0,1400,7.481876,80.38588,0.72716,0.001200666,0.02377257,832.8708,6231.437,-0.410989,-0.9954742,18995,1,63101,123,123,0,192,16452,2868833181,937,6979,0,938,2729845,57,4698,65535,2648076,65535,2648832,245,587,246,795,200,938,3782,318,1412,256,3544190018,2659708395,0.001,3544190.186,1682376269,0.000224,1.2e-05,0.004238976,0.000365793,0.000324066,0.007555412,0.04154844,2,0,0,0,1,9,121,163,163,1.347107,165362,1483686,"0"
745,288230376151728128,1.541056,3,2048,443,57137,6,443,781,2345,8080,3238861,0,1400,10.34571,95.29063,0.753235,0.001973183,0.02856736,506.7953,5243.158,-0.5003199,-0.995023,18967,1,60370,123,123,0,192,16452,3838668310,776,9043,0,781,2911160,83,2800,65535,3397578,65535,3397888,21,628,22,795,712,781,2597,318,1412,256,2541891155,1614554879,0.001,2541891.276,1683360747,0.000140992,1.1e-05,0.237294,0.000360937,0.004900114,0.007490871,0.03866298,2,0,0,0,1,2,151,151,151,1,301774,2585573,"0"
656,288230376151728128,1.953941,3,2048,443,58296,6,443,1269,2920,8046,4043175,0,1400,6.340425,74.86988,0.721951,0.001539749,0.02106322,649.4567,4117.832,-0.3941275,-0.9960279,18999,1,27525,123,123,0,192,16452,3651802303,1264,9009,0,1269,2789043,431,4698,65535,3129919,65535,3130112,29,756,30,795,712,1269,5117,318,1412,256,589441643,3760469023,0.001,589441.671,1685323794,0.000142992,1.5e-05,0.169169,0.001671543,0.004310305,0.01262216,0.04728701,2,0,0,0,1,7,123,165,165,1.341463,158067,1472781,"0"
898,288230376151728128,1.434679,3,2048,443,55926,6,443,977,2319,8059,3020739,0,1400,8.24872,85.36258,0.723543,0.001468453,0.02326064,680.9885,5617.284,-0.4071602,-0.9946784,18995,1,42934,123,123,0,192,16452,544800757,973,9060,0,977,2615125,54,4697,65535,2628583,65535,2628608,275,586,276,795,712,977,3890,318,1412,256,3008586047,3936984271,0.1,300858609.2,1385036930,0.000169024,6.98e-06,0.004939968,0.000380671,0.000502218,0.009464193,0.0477478,2,0,0,0,1,6,33,95,95,2.878788,157770,1418821,"0"
250,288230376151728128,1.06734,3,2048,53609,443,6,443,1402,645,1931714,6763,0,1400,1377.827,166.7093,0.758265,0.000761298,0.02028967,1313.546,1809839,0.3698095,0.9930224,18995,0,1,64,64,0,0,16452,3145363105,1380,2370993,1,1401,6763,1,117600,65535,130846,65535,131584,13,12,14,283,76,1402,4216,318,1460,64,960914286,1565102323,0.1,96091430.03,1589965279,0.020218,2.1e-05,0.758209,0.01025079,0.05939283,0.02029899,0,2,0,0,0,7,1,142,170,24.28572,1.197183,486664,653788861,"0"
1183,288230376151728128,1.836408,3,2048,443,56130,6,443,3508,7525,9451,10469609,0,1400,2.694128,45.32823,0.792368,0.000523491,0.01340731,1910.251,5146.46,-0.3640895,-0.9981962,18999,1,863,123,123,0,192,16452,3276107169,3503,10417,0,3508,10059099,58,2800,65535,3934720,65535,3934720,239,688,240,795,712,3508,11678,318,1412,256,1575769741,2972866983,0.1,157576976.4,1528319609,0.000215,1e-05,0.00504704,0.00019278,0.000229275,0.004009541,0.03082106,2,0,0,0,1,3,39,39,39,1,448190,465152,"0"
402,288230376151728128,2.061887,3,2048,58060,443,6,443,2970,1415,4115110,7019,0,1400,1385.559,126.9126,0.760676,0.000694238,0.01452969,1440.428,1995798,0.354618,0.9965945,18995,0,1,64,64,0,0,16452,1354080249,2945,6366081,1,2969,6980,1,920343,65535,130826.8,65535,131584,20,18,21,283,204,2970,8917,318,1460,64,132031470,676679570,0.1,13203147.2,1672709741,0.024716,1.01e-06,0.760531,0.0120051,0.0456974,0.024929,0,2,0,0,0,2,1,168,168,84,1,737922,1002934695,"0"
662,288230376151728128,1.140974,3,2048,59551,443,6,443,805,445,1100108,7744,0,1400,1366.594,207.0699,0.82629,0.001417359,0.02918761,705.5375,964183.2,0.288,0.9860198,18995,0,1,64,64,0,0,16452,663128144,803,1100108,0,804,6665,1,142800,65535,130990.2,65535,131584,9,9,10,283,8,805,2428,318,1460,64,328289976,1755858791,0.1,32828998.09,1653091425,0.02847802,1.98e-06,0.826116,0.01718185,0.08650708,0.02870106,0,2,0,0,0,7,1,160,160,22.85714,1,1152647,1556505654,"0"
406,288230376151728128,1.435834,3,2048,443,58064,6,443,732,1801,7959,2476506,0,1400,10.87295,99.01176,1.100553,0.001961522,0.04065136,509.8082,5543.12,-0.4220292,-0.993593,18999,1,19003,123,123,0,192,16452,2235504441,727,7881,0,732,2155850,55,3296,65535,1858582,65535,1860352,225,401,226,795,584,732,3041,318,1412,256,760950005,2140806567,0.1,76095001.63,1609817893,0.000144992,1.3e-05,0.005411008,0.000264847,0.000250198,0.0135167,0.09971026,2,0,0,0,1,2,167,167,167,1,151598,1431125,"0"
993,288230376151728128,2.676874,3,2048,54243,443,6,443,11020,5048,15368942,10435,0,1400,1394.641,79.87402,0.936199,0.00024291,0.009155772,4116.742,5741377,0.3716704,0.998643,18995,0,1,64,64,0,0,16452,3322973120,10977,20533900,4,11019,9358,1,131496,65535,130989.6,65535,131584,81,79,82,283,78,11020,33073,318,1460,64,1355363183,1630487610,0.001,1355363.247,1684702615,0.02480701,1e-05,0.935991,0.002771492,0.01880735,0.02495398,0,2,0,0,0,14,1,18,36,2.571429,2,3890887,5369385052,"0"
659,288230376151728128,1.116821,3,2048,443,57054,6,443,986,2373,7050,3270534,0,1400,7.150101,78.43172,0.705314,0.001132678,0.02249232,882.863,6312.56,-0.4129205,-0.995698,18999,1,16557,123,123,0,192,16452,2734837134,983,8090,0,986,2943749,53,4697,65535,3355760,65535,3356672,215,667,216,795,584,986,3806,318,1412,256,1846494962,1399918307,0.001,1846495.05,1684056013,0.000211008,9.01e-06,0.004282,0.000369142,0.000407164,0.006201336,0.02308361,2,0,0,0,1,5,153,153,153,1,233868,1991605,"0"
803,288230376151728128,1.753814,3,2048,57193,443,6,443,6743,2043,9022499,6940,0,1400,1338.054,235.3023,0.679217,0.000260094,0.008680563,3844.763,5144502,0.534942,0.9984628,20019,0,1,64,64,0,0,16452,2791583424,6585,12615440,15,6742,6905,2,1376693,65535,130960,65535,131584,16,16,17,283,204,6743,20239,318,1460,64,1415719603,441471544,0.001,1415719.67,1684487010,0.02477504,1.5e-05,0.679027,0.004451031,0.01566504,0.02492301,0,2,0,0,0,8,1,80,108,13.5,1.35,1743475,2340087130,"0"
1276,68,0,2,2054,0,0,0,0,1,0,28,0,28,28,28,0,0,0,0,0,0,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
475,288230376151728128,1.250952,3,2048,56894,443,6,443,2220,960,3061514,8049,0,1400,1379.06,153.3815,0.835491,0.000563492,0.0177772,1774.648,2447347,0.3962264,0.9947556,18995,0,1,64,64,0,0,18500,426033491,2200,4070617,1,2219,6975,1,131496,65535,130990.9,65535,131584,15,18,16,283,74,2220,6673,318,1460,64,1871533226,255572981,0.001,1871533.315,1684030723,0.02505901,1.2e-05,0.835293,0.006395612,0.03815436,0.02524601,0,2,0,0,0,3,1,152,152,50.66667,1,930793,1245635599,"0"
1082,288230376151728128,120.867014,3,2048,59899,443,6,443,106,207,1682,273568,0,568,15.86792,72.07541,120.0132,1.140255,11.5444,0.8769969,13.91612,-0.3226837,-0.9877784,2611,0,0,64,64,0,0,64,4097988050,104,1651,0,105,273569,0,568,65535,321089.7,65535,321152,40,34,41,283,0,106,322,286,1460,64,1079244642,4005921736,0.001,1079244.693,1684842330,0.05205101,2.2e-05,120.0129,1.167658,11.71011,0.05240202,0,2,0,0,0,8,1,2,32,4,16,5599395,7748227995,"0"
931,288230376151728128,5.312369,3,2048,443,57287,6,443,15631,32438,13312,45342267,0,1400,0.851641,20.75293,0.805239,0.000339861,0.006848296,2942.378,2505.85,-0.3496432,-0.999413,18995,1,41307,123,123,0,192,16452,4140075895,15626,14039,0,15631,44904328,106,4698,65535,3932928,65535,3932928,249,664,250,795,584,15631,48275,318,1412,256,815033341,3780611713,0.1,81503335.31,1604399767,0.000184,9.92e-07,0.012283,0.000287992,0.001064624,0.003328554,0.01402589,2,0,0,0,1,12,1,39,39,39,17112,20395,"0"
797,288230376151728128,2.04982,3,2048,443,58415,6,443,1500,3053,7085,4232680,0,1400,4.723333,63.6072,0.680795,0.001366546,0.01840535,731.7716,3456.401,-0.3410938,-0.9966578,18995,1,49589,123,123,0,192,16452,2296455497,1498,8081,0,1500,2971367,427,4698,65535,3540471,65535,3540736,22,998,23,795,712,1500,5810,318,1412,256,3371340653,238268479,0.1,337134070.3,1348779341,0.000102976,1.4e-05,0.170115,0.000974302,0.00344831,0.01113838,0.03711601,2,0,0,0,1,6,161,161,161,1,108600,979798,"0"
215,288230376151728128,1.520571,3,2048,443,53581,6,443,909,2072,6905,2849593,0,1400,7.59626,81.57117,1.154203,0.001672795,0.03826391,597.8018,4541.057,-0.3901375,-0.9951654,18999,1,41056,123,123,0,192,16452,3283907547,906,7940,0,909,2524858,43,2800,65535,2352608,65535,2353920,237,560,238,795,584,909,3542,318,1412,256,1565057351,2937318226,0.001,1565057.425,1684491606,0.000163968,1.2e-05,0.002586992,0.000334089,0.000286525,0.005908681,0.03915152,2,0,0,0,1,6,139,165,165,1.18705,96580,831133,"0"
815,288230376151728128,1.234449,3,2048,443,55853,6,443,918,2163,8058,2972003,0,1400,8.777778,88.04389,0.839664,0.001344716,0.02772103,743.6516,6527.608,-0.4040896,-0.9945921,18999,1,31259,123,123,0,192,16452,2751830749,913,9027,0,918,2613452,58,3298,65535,2094659,65535,2095104,259,523,260,795,712,918,3710,318,1412,256,951045507,3867395965,0.1,95104552.12,1590790881,0.000182016,1.4e-05,0.005012992,0.000361008,0.000329724,0.009102088,0.06192675,2,0,0,0,1,4,153,155,155,1.013072,151260,1366313,"0"
1207,288230376151728128,0,3,2048,53,55328,17,53,1,1,59,43,59,59,59,0,0,0,0,0,0,0,0.1568628,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01072598,0,0,0,0,0,1,8,13,13,13,1,368,106526,"0"
194,288230376151728128,1.117524,3,2048,443,56639,6,443,747,2012,6945,2774355,0,1400,9.297189,89.88229,0.73762,0.001496016,0.02701323,668.442,6214.631,-0.4584995,-0.9950059,18999,1,24542,123,123,0,192,16452,1017856446,743,7941,0,747,2451599,57,3298,65535,1980174,65535,1980928,227,406,228,795,584,747,3095,318,1412,256,2727598312,4122110287,0.1,272759835.3,1413142025,0.000111008,0,0.004628,0.000330124,0.00029168,0.01016454,0.06074641,2,0,0,0,1,9,27,153,153,5.666667,133957,1167701,"0"
904,288230376151728128,1.550678,3,2048,54194,443,6,443,4202,1626,5815167,8607,0,1400,1383.905,136.5956,0.868416,0.000369034,0.01345173,2709.782,3750080,0.4420041,0.9970442,18995,0,1,64,64,0,0,16452,856816742,4182,6390079,1,4201,7534,2,211244,65535,130992,65535,131584,31,31,32,283,74,4202,12619,318,1460,64,3553174647,1733365689,0.1,355317470,1330740308,0.027036,2.2e-05,0.8682629,0.006714176,0.03070292,0.02724701,0,2,0,0,0,14,1,12,34,2.428571,2.833333,2924149,4024355536,"0"
473,288230376151728128,1.128896,3,2048,443,55570,6,443,756,1719,7917,2365406,0,1400,10.47222,96.93733,0.768862,0.001493249,0.02797538,669.6808,7013.046,-0.3890909,-0.9933283,18999,1,56891,123,123,0,192,16452,321630553,751,8886,1,756,2062593,42,4697,65535,1796773,65535,1797376,206,443,207,795,716,756,3029,318,1412,256,3941995845,2811784831,0.1,394199590.4,1291695446,0.000187968,1.2e-05,0.004449984,0.000315504,0.000311986,0.006823041,0.03997161,2,0,0,0,1,4,153,155,155,1.013072,105708,876837,"0"
993,576460752303456256,1.024211,3,34525,5353,5353,17,5353,7,0,196,0,28,28,28,0,0.920535,0.1463159,0.2847034,6.834529,191.3668,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,5,1,1,1,1,7,196,"0"
272,288230376151728128,1.052726,3,2048,55379,443,6,443,1740,775,2390807,6873,0,1400,1374.027,169.3325,0.695902,0.000605015,0.01673554,1652.852,2271063,0.3836978,0.994267,18995,0,1,64,64,0,0,16452,1202404245,1718,3311568,2,1739,6834,0,208444,65535,130929.7,65535,131584,14,13,15,283,70,1740,5227,318,1460,64,2686128729,701727292,0.1,268612876.9,1417281866,0.02210899,6e-06,0.695682,0.008650652,0.04960408,0.02234298,0,2,0,0,0,5,1,150,154,30.8,1.026667,539136,725833429,"0"
