"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
281,288230376151728128,0,3,2048,56478,53,17,53,1,1,38,220,38,38,38,0,0,0,0,0,0,0,-0.7054263,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.007430016,0.007430016,0.007430016,0.007430016,0,0.007430016,0,0,0,0,0,6,1,10,10,1.666667,1,12101,1370282,"0"
66,288230376151728128,170.669013,3,2048,443,57388,6,443,16,22,6696,1444,0,1400,418.5,528.9807,58.49405,10.66681,21.39117,0.09374872,39.23384,-0.1578947,0.6452088,2579,1,13463,123,123,0,96,64,788804253,16,6696,16,1445,0,3126,65535,69599.9,65535,69632,0,2,1,795,0,16,50,286,1412,256,1035094841,1718039199,0.001,1035094.89,1687700476,7.3e-05,6.4e-05,58.47013,12.66499,22.7019,12.67915,22.70191,0,0,0,0,1,7,1,7,7,7,16,6696,"0"
187,288230376151728128,171.039842,3,2048,443,57607,6,443,25,27,8778,1297,0,1400,351.12,485.7376,59.01362,6.841593,18.11868,0.1461648,51.32138,-0.03846154,0.742531,2579,1,52171,123,123,0,96,16448,3333983417,25,8778,25,1298,0,2800,65535,69862.74,65535,69888,0,3,1,795,0,25,77,286,1412,256,4197234764,1626888996,0.001,4197234.963,1684551097,6.7e-05,2.2e-05,58.98986,10.25276,21.06255,10.26832,21.06255,0,0,0,0,1,6,1,5,5,5,59,15202,"0"
23,576460752303456256,7.065178,3,34525,5353,5353,17,5353,4,0,532,0,133,133,133,0,3.993902,1.766294,1.269204,0.566157,75.29888,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,37,1520,"0"
93,288230376151728128,116.042608,3,2048,57700,443,6,443,17,19,1034,4938,0,517,60.82353,112.5083,115.8887,6.826036,26.19911,0.1464979,8.91052,-0.05555556,-0.6537173,2579,0,0,64,64,0,0,64,316088428,16,1034,16,4938,1,517,65535,4500.82,2880,65535,1,1,1,283,8,17,55,286,1460,64,2434141882,825983630,0.001,2434141.998,1686319944,0.02619501,0.001136992,115.8885,13.69935,36.15883,0.02634701,0,2,0,0,0,6,1,4,10,1.666667,2.5,4768,522788,"0"
171,288230376151728128,0,3,2048,53,59461,17,53,1,1,112,36,112,112,112,0,0,0,0,0,0,0,0.5135135,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.01076998,0,0,0,0,0,1,6,11,11,11,1,54,7995,"0"
37,288230376151728128,30.960415,3,2048,443,57948,6,443,14,12,4647,885,0,1440,331.9286,461.11,30.88591,2.211458,7.583909,0.4521903,150.0949,0.07692308,0.6800434,531,1,13505,54,54,0,0,16448,1102751867,14,4647,14,885,0,3901,65160,64530.55,64512,65160,2,0,0,795,0,14,44,286,1452,128,3580362552,949360552,0.001,3580362.722,1685183522,0.000110976,5.2e-05,30.86282,5.660857,11.21602,5.684141,11.21602,18,0,0,0,1,5,1,3,3,3,14,4647,"0"
97,288230376151728128,0.354594,3,2048,443,58074,6,443,16,14,8569,2296,0,1440,535.5625,592.3136,0.180924,0.02216212,0.04125859,45.12203,24165.67,0.06666667,0.5773585,1555,1,30349,53,53,0,0,16448,939574398,16,8569,16,2296,0,2880,65160,64182.57,64128,65160,2,0,0,795,0,16,50,286,1452,128,3962348327,654540968,1,3962348327,1.84467e+19,1e-04,9.1e-05,0.01193699,0.002173004,0.003021176,0.05263366,0.058511,0,0,0,0,1,6,3,7,7,2.333333,58,31661,"0"
39,288230376151728128,153.601618,3,2048,5353,5353,17,5353,10,0,565,0,29,232,56.5,56.83507,120.4228,15.36016,34.37145,0.06510348,3.678347,1,1,1,1,2,1,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,26,1360,"0"
120,288230376151728128,0,3,2048,55353,53,17,53,1,1,42,115,42,42,42,0,0,0,0,0,0,0,-0.4649681,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004222976,0.004222976,0.004222976,0.004222976,0,0.004222976,0,0,0,0,0,4,1,12,12,3,1,7748,908630,"0"
186,288230376151728128,0.128038,3,2048,443,57428,6,443,16,16,7371,892,0,1428,460.6875,572.6133,0.065119,0.008002373,0.0155405,124.9629,57568.84,0,0.7840978,2579,1,24398,246,246,0,0,16448,854185089,16,7371,16,892,0,2856,65535,68004.38,65535,68096,0,2,1,795,0,16,50,286,1440,512,554406654,1938185737,1,554406654,1134330121,0.000109952,3.9e-05,0.002646976,0.000733364,0.000822267,0.02153048,0.01717836,0,0,0,0,1,7,1,7,7,7,16,7371,"0"
207,288230376151728128,0,3,2048,53,51295,17,53,1,1,93,35,93,93,93,0,0,0,0,0,0,0,0.453125,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005256,0,0,0,0,0,1,6,11,11,11,1,92,15531,"0"
243,288230376151728128,0,3,2048,62461,53,17,53,1,1,47,120,47,47,47,0,0,0,0,0,0,0,-0.4371257,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004173008,0.004173008,0.004173008,0.004173008,0,0.004173008,0,0,0,0,0,2,1,8,8,4,1,13128,1482538,"0"
30,288230376151728128,0,3,2048,57878,53,17,53,1,1,39,123,39,39,39,0,0,0,0,0,0,0,-0.5185185,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005801024,0.005801024,0.005801024,0.005801024,0,0.005801024,0,0,0,0,0,4,2,8,8,2,1,1288,146260,"0"
128,288230376151728128,0,3,2048,53147,53,17,53,1,1,33,160,33,33,33,0,0,0,0,0,0,0,-0.6580311,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.007257024,0.007257024,0.007257024,0.007257024,0,0.007257024,0,0,0,0,0,6,1,46,46,7.666667,1,6869,783791,"0"
65,288230376151728128,0,3,2048,53,61218,17,53,1,1,210,48,210,210,210,0,0,0,0,0,0,0,0.627907,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.007804992,0,0,0,0,0,1,2,15,15,15,1,25,2964,"0"
138,288230376151728128,0.47271,3,2048,58085,443,6,443,16,17,1497,11681,0,900,93.5625,219.1635,0.252943,0.02954437,0.05895893,33.84739,3166.846,-0.03030303,-0.7728031,2611,0,0,64,64,0,0,64,2803495576,12,1497,13,11657,1,980,65535,62674.06,0,132480,6,3,7,287,8,14,46,286,1460,64,4225328079,2824409986,0.001,4225328.28,1684547794,0.02184806,4.5e-05,0.03288103,0.02085635,0.01025105,0.02208704,0,82,0,0,0,6,1,2,4,0.6666667,2,7925,928338,"0"
116,288230376151728128,0.226257,3,2048,57966,443,6,443,14,15,2296,8569,0,1276,164,321.4053,0.053223,0.01616121,0.01381359,61.87654,10147.75,-0.03448276,-0.5773585,2579,0,0,64,64,0,0,64,898778501,12,2296,13,8569,0,1655,65535,4917.478,2880,65535,1,1,1,283,0,14,46,286,1460,64,2861793241,3534192641,1,2861793241,1.84467e+19,0.024228,0.001214976,0.05316797,0.02718686,0.01134479,0.02432701,0,0,0,0,0,8,1,4,8,1,2,6007,698669,"0"
44,288230376151728128,0,3,2048,53,57830,17,53,1,1,38,38,38,38,38,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.00669,0,0,0,0,0,1,3,1,1,1,1,16,1672,"0"
87,288230376151728128,1.563226,3,2048,57391,443,6,443,118,185,4310,249709,0,1440,36.52542,194.263,1.390987,0.01324768,0.1268671,75.48492,2757.119,-0.2211221,-0.9660655,2611,0,1,64,64,0,0,68,3241926658,116,4310,117,249709,1,3762,65535,269291.6,65535,269312,42,36,43,283,8,118,358,286,1460,64,317968519,2206472799,0.001,317968.5341,1688417762,0.02059296,1.8e-05,0.02209901,0.002027556,0.003944903,0.02074195,0,0,0,0,0,8,1,2,8,1,4,3473,396793,"0"
125,288230376151728128,0.520605,3,2048,80,57402,6,80,5,6,1774,352,0,1440,354.8,460.3202,0.486862,0.104121,0.1714402,9.60421,3407.574,-0.09090909,0.6688617,2579,1,33901,50,50,0,0,64,469965385,5,1774,5,352,0,1774,65535,66702.97,65535,67072,0,1,1,795,0,5,17,286,1452,512,2989976889,2159293258,1,2989976889,1.84467e+19,0.000236,9.5e-05,0.452325,0.07578967,0.1507411,0.1083624,0.1507437,0,0,0,0,1,14,1,1,1,1,5,1774,"0"
252,288230376151728128,0.559786,3,2048,57750,443,6,443,14,18,1483,11800,0,886,105.9286,228.5414,0.262896,0.03998471,0.07170823,25.00956,2649.227,-0.125,-0.7767071,2611,0,0,64,64,0,0,64,3984496979,10,1483,11,11776,1,966,65535,63309.34,0,132480,4,3,5,287,8,12,40,286,1460,64,2824315842,3400197052,1,2824315842,1.84467e+19,0.02131798,0.000597984,0.175809,0.07512478,0.06852289,0.02153299,0,82,0,0,0,6,1,2,8,1.333333,4,12054,1362310,"0"
104,288230376151728128,0,3,2048,51721,53,17,53,1,1,61,182,61,61,61,0,0,0,0,0,0,0,-0.4979424,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005756992,0.005756992,0.005756992,0.005756992,0,0.005756992,0,0,0,0,0,3,1,2,2,0.6666667,1,5775,639774,"0"
4,68,3597.021153,2,2054,0,0,0,0,505,0,14140,0,28,28,28,0,20.07047,7.122815,3.495789,0.1403939,3.931031,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
114,288230376151728128,0.358381,3,2048,443,57583,6,443,14,13,7578,1791,0,1440,541.2857,579.0228,0.187564,0.02559864,0.043814,39.06457,21145.09,0.03703704,0.6176753,1555,1,60111,53,53,0,0,16448,3442429520,14,7578,14,1791,0,2880,65160,64239.36,64128,65160,2,0,0,795,0,14,44,286,1452,128,4116745856,2143981053,1,4116745856,1.84467e+19,0.000192,3.71e-05,0.16206,0.01341316,0.03980615,0.03990137,0.04111482,0,0,0,0,1,11,7,27,27,3.857143,59,31655,"0"
197,288230376151728128,67.133879,3,2048,5353,5353,17,5353,5,0,1035,0,172,347,207,62.60991,60.12785,13.42678,20.91559,0.07447805,15.41695,1,1,1,54817,14158,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,5,2,1,2,0.4,2,10781,1226022,"0"
41,288230376151728128,0.208546,3,2048,57686,443,6,443,20,24,1207,15734,0,517,60.35,136.6709,0.024399,0.0104273,0.008395827,95.90211,5787.692,-0.09090909,-0.8575054,2579,0,0,64,64,0,0,64,2455085116,17,1207,17,15710,0,596,65535,2807.759,0,65535,2,2,2,287,0,18,58,286,1460,64,3862889917,1179239498,1,3862889917,1.84467e+19,0.02327501,0.000116992,0.02431302,0.01492354,0.007844707,0.02347699,0,82,0,0,0,7,1,2,10,1.428571,5,2127,244748,"0"
47,288230376151728128,0,3,2048,5223,52699,6,5223,1,2,24,34,24,24,24,0,0,0,0,0,0,-0.3333333,-0.1724138,19,65535,0,53,53,0,2,64,265741628,1,0,1,0,0,24,501,501,501,501,0,0,0,24,0,1,3,258,0,1,1199667144,3574598220,0.01,11996671.17,1676774628,0,0.000136,0.000136,6.8e-05,4.81e-05,0.02719398,4.81e-05,3,0,0,0,1,6,1,1,1,1,1,24,"0"
101,288230376151728128,6.96297,3,2048,5353,5353,17,5353,4,0,532,0,133,133,133,0,3.991473,1.740742,1.249361,0.5744675,76.40418,1,1,1,21231,43317,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,28,1558,"0"
286,68,0,2,2054,0,0,0,0,1,1,28,28,28,28,28,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
269,288230376151728128,0,3,2048,53,56588,17,53,1,1,58,58,58,58,58,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.002752,0,0,0,0,0,1,8,23,23,23,1,99,15061,"0"
121,288230376151728128,0,3,2048,50320,53,17,53,1,1,42,307,42,42,42,0,0,0,0,0,0,0,-0.7593123,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006785984,0.006785984,0.006785984,0.006785984,0,0.006785984,0,0,0,0,0,4,1,10,10,2.5,1,7748,908630,"0"
136,288230376151728128,0,3,2048,55777,53,17,53,1,1,63,79,63,63,63,0,0,0,0,0,0,0,-0.1126761,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005309952,0.005309952,0.005309952,0.005309952,0,0.005309952,0,0,0,0,0,6,1,34,34,5.666667,1,6869,783791,"0"
265,288230376151728128,0,3,2048,53,62462,17,53,1,1,84,36,84,84,84,0,0,0,0,0,0,0,0.4,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.008971008,0,0,0,0,0,1,10,25,25,25,1,99,15061,"0"
30,288230376151728128,0,3,2048,53,54187,17,53,1,1,97,37,97,97,97,0,0,0,0,0,0,0,0.4477612,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005958976,0,0,0,0,0,1,3,15,15,15,1,16,1672,"0"
102,576460752303456256,6.963509,3,34525,5353,5353,17,5353,4,0,532,0,133,133,133,0,3.993995,1.740877,1.250214,0.574423,76.39826,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,146,16412,"0"
104,288230376151728128,1800.444938,3,2048,57578,443,6,443,18,16,1634,1640,0,657,90.77778,179.4128,300.1294,100.0247,135.9595,0.009997529,0.9075534,0.05882353,-0.001832621,2579,0,0,64,64,0,0,64,3699582666,17,1634,17,1640,0,710,65535,130833.3,65535,131584,6,7,7,26,0,18,58,286,1460,64,2937670321,2208440935,0.001,2937670.461,1685811390,0.02118198,0.02015501,300.1292,112.5357,138.4842,0.02125802,0,2,0,0,0,4,1,2,6,1.5,3,13128,1482538,"0"
68,288230376151728128,1.59906,3,2048,443,57692,6,443,193,114,258934,4315,0,1440,1341.627,339.7355,1.466462,0.008285285,0.1049915,120.6959,161928.9,0.257329,0.9672173,18963,1,30712,55,55,0,0,16448,914134006,193,258934,193,4315,0,31680,65160,64128,62848,65160,4,1,1,795,0,193,584,318,1452,128,1183571883,406891135,0.001,1183571.939,1687570304,0.000142016,1.6e-05,1.445999,0.0131776,0.1347961,0.01612731,0.1348879,0,0,0,0,1,9,1,7,7,7,193,258934,"0"
141,288230376151728128,0,3,2048,59472,53,17,53,1,1,37,161,37,37,37,0,0,0,0,0,0,0,-0.6262626,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009190976,0.009190976,0.009190976,0.009190976,0,0.009190976,0,0,0,0,0,5,1,6,6,1.2,1,8572,1003629,"0"
113,288230376151728128,0,3,2048,58431,53,17,53,1,1,58,58,58,58,58,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.007226016,0.007226016,0.007226016,0.007226016,0,0.007226016,0,0,0,0,0,9,1,32,32,3.555556,1,6801,761799,"0"
202,288230376151728128,120.207782,3,2048,443,57432,6,443,23,18,9631,1276,0,1440,418.7391,501.3395,120.0841,5.226426,23.83532,0.1913354,80.11961,0.1219512,0.7660218,531,0,24792,61,61,0,0,16452,2704531423,20,9631,21,1252,0,2880,65160,31488.02,0,65160,3,0,0,799,0,21,65,286,1452,128,365620599,3589933250,0.004,1462482.465,1687274586,9.6e-05,4.4e-05,0.017272,0.002180661,0.004748296,11.47852,34.36332,82,0,0,0,1,7,1,5,5,5,23,9631,"0"
269,288230376151728128,0,3,2048,56588,53,17,53,1,1,58,58,58,58,58,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002752,0.002752,0.002752,0.002752,0,0.002752,0,0,0,0,0,8,1,24,24,3,1,11846,1341242,"0"
203,288230376151728128,120.173429,3,2048,57612,443,6,443,15,20,1083,7200,0,517,72.2,139.7706,120.0465,8.011561,28.55539,0.1248196,9.011975,-0.1428571,-0.7385005,2579,0,0,64,64,0,0,64,2799383141,14,1083,14,7200,1,517,65535,128237.8,65535,132480,3,4,4,283,8,15,49,286,1460,64,3666018671,377151677,0.004,14664075.38,1674084524,0.004043008,0.001260992,120.0463,13.39856,36.60662,0.004195008,0,2,0,0,0,4,1,2,6,1.5,3,11006,1240927,"0"
246,288230376151728128,0,3,2048,53,56809,17,53,1,1,182,61,182,182,182,0,0,0,0,0,0,0,0.4979424,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.008162992,0,0,0,0,0,1,3,13,13,13,1,109,18774,"0"
166,288230376151728128,0,3,2048,52896,53,17,53,1,1,42,115,42,42,42,0,0,0,0,0,0,0,-0.4649681,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005721984,0.005721984,0.005721984,0.005721984,0,0.005721984,0,0,0,0,0,6,1,4,4,0.6666667,1,10815,1250703,"0"
149,288230376151728128,0,3,2048,53084,53,17,53,1,1,44,162,44,44,44,0,0,0,0,0,0,0,-0.5728155,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005970944,0.005970944,0.005970944,0.005970944,0,0.005970944,0,0,0,0,0,6,1,24,24,4,1,6869,783791,"0"
20,288230376151728128,0,3,2048,49808,53,17,53,1,1,49,176,49,49,49,0,0,0,0,0,0,0,-0.5644444,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008032,0.008032,0.008032,0.008032,0,0.008032,0,0,0,0,0,5,1,16,16,3.2,1,959,108373,"0"
204,288230376151728128,0,3,2048,53456,53,17,53,1,1,38,98,38,38,38,0,0,0,0,0,0,0,-0.4411765,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.007490976,0.007490976,0.007490976,0.007490976,0,0.007490976,0,0,0,0,0,3,1,6,6,2,1,12520,1450496,"0"
70,288230376151728128,0,3,2048,53,56013,17,53,1,1,182,61,182,182,182,0,0,0,0,0,0,0,0.4979424,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006083968,0,0,0,0,0,1,5,21,21,21,1,40,7959,"0"
204,288230376151728128,0,3,2048,53,55948,17,53,1,1,147,44,147,147,147,0,0,0,0,0,0,0,0.539267,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005592,0,0,0,0,0,1,6,15,15,15,1,92,15531,"0"
27,288230376151728128,0,3,2048,53,53055,17,53,1,1,138,33,138,138,138,0,0,0,0,0,0,0,0.6140351,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.009150016,0,0,0,0,0,1,3,21,21,21,1,16,1672,"0"
49,288230376151728128,0,3,2048,53,61275,17,53,1,1,109,42,109,109,109,0,0,0,0,0,0,0,0.4437086,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005188,0,0,0,0,0,1,7,5,5,5,1,24,5380,"0"
176,288230376151728128,0.210046,3,2048,443,57424,6,443,15,15,7934,2204,0,1440,528.9333,594.5428,0.038805,0.01400307,0.0138284,71.41293,37772.68,0,0.5652002,1555,1,19508,53,53,0,0,64,583308316,15,7934,15,2204,0,2880,65160,64205.95,64128,65160,2,0,0,795,0,15,47,286,1452,128,3266596600,2889356755,1,3266596600,1.84467e+19,9e-05,4e-05,0.01408701,0.002030874,0.003364257,0.0258096,0.01243697,0,0,0,0,1,9,5,15,15,3,57,31660,"0"
143,288230376151728128,0,3,2048,53,59092,17,53,1,1,123,49,123,123,123,0,0,0,0,0,0,0,0.4302326,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004803,0,0,0,0,0,1,6,27,27,27,1,54,7995,"0"
100,288230376151728128,0,3,2048,53,62085,17,53,1,1,93,35,93,93,93,0,0,0,0,0,0,0,0.453125,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.007316992,0,0,0,0,0,2,3,5,5,2.5,1,36,4520,"0"
10,68,3569.101,2,2054,0,0,0,0,418,0,11704,0,28,28,28,0,161.998,8.538522,9.307887,0.1171163,3.279257,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
176,288230376151728128,0.23405,3,2048,57424,443,6,443,15,15,2204,7934,0,1274,146.9333,310.8263,0.060144,0.01560333,0.01513741,64.08887,9416.791,0,-0.5652002,2579,0,0,64,64,0,0,64,3593543015,13,2204,14,7934,0,1563,65535,4735.36,2880,65535,1,1,1,283,0,15,49,286,1460,64,2889356779,3266596599,1,2889356779,1.84467e+19,0.02465501,0.000205984,0.05999597,0.02377873,0.0119733,0.02474502,0,0,0,0,0,9,1,6,16,1.777778,2.666667,6538,744348,"0"
129,288230376151728128,0,3,2048,53,58445,17,53,1,1,150,41,150,150,150,0,0,0,0,0,0,0,0.5706806,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006939008,0,0,0,0,0,1,4,17,17,17,1,58,10126,"0"
12,288230376151728128,0,3,2048,5353,5353,17,5353,1,0,108,0,108,108,108,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,108,"0"
224,576460752303456256,5.14111,3,34525,0,0,58,0,2,1,48,16,24,24,24,0,5.14111,2.570555,1.817657,0.389021,9.336505,0.3333333,0.5,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00014,0.00014,0.00014,0,0.00014,0,0,1,2,0,1,1,1,1,1,1,45,9428,"0"
76,288230376151728128,0,3,2048,53,65511,17,53,1,1,107,43,107,107,107,0,0,0,0,0,0,0,0.4266667,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004214976,0,0,0,0,0,1,6,1,1,1,1,12,1815,"0"
48,288230376151728128,0,3,2048,49282,53,17,53,1,1,61,217,61,61,61,0,0,0,0,0,0,0,-0.5611511,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005108032,0.005108032,0.005108032,0.005108032,0,0.005108032,0,0,0,0,0,3,1,4,4,1.333333,1,3273,363660,"0"
37,288230376151728128,120.23722,3,2048,57563,443,6,443,17,19,1083,7203,0,517,63.70588,133.4705,120.1124,7.072778,27.15446,0.1413872,9.007195,-0.05555556,-0.7385952,2579,0,0,64,64,0,0,64,4173864535,16,1083,16,7203,1,517,65535,129987.5,65535,132480,3,6,4,283,8,17,55,286,1460,64,3575068408,4061656445,0.004,14300274.31,1674445910,0.003101008,4.5e-05,120.1122,13.40025,36.62865,0.003217008,0,2,0,0,0,4,1,2,6,1.5,3,2079,224803,"0"
123,288230376151728128,0,3,2048,53,61701,17,53,1,1,217,61,217,217,217,0,0,0,0,0,0,0,0.5611511,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004564,0,0,0,0,0,1,5,9,9,9,1,48,7763,"0"
