"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isVPN"
97,288230376151728128,116.066257,3,2048,443,57704,6,443,18,16,4779,1034,0,1440,265.5,422.1497,115.9116,6.448126,25.64978,0.1550838,41.17476,0.05882353,0.6442457,1555,0,28116,56,56,0,0,16452,3478759118,16,4779,16,1010,0,2880,64980,31611.97,0,64980,2,0,0,799,0,16,50,286,1452,256,825992730,263608711,0.001,825992.7692,1687928102,0.000176992,6e-05,0.02035002,0.003832808,0.006720629,13.65833,36.11138,82,0,0,0,1,5,1,5,5,5,37,9717,"0"
42,288230376151728128,0,3,2048,5223,52699,6,5223,1,2,24,34,24,24,24,0,0,0,0,0,0,-0.3333333,-0.1724138,19,65535,0,53,53,0,2,64,265739816,1,0,1,0,0,24,501,501,501,501,0,0,0,24,0,1,3,258,0,1,1181853664,3559502186,0.01,11818536.38,1676934950,0,9.7e-05,9.7e-05,4.85e-05,3.43e-05,0.0209335,3.43e-05,3,0,0,0,1,4,1,1,1,1,1,24,"0"
75,576460752303456256,0.987045,3,34525,5353,5353,17,5353,8,0,224,0,28,28,28,0,0.981934,0.1233806,0.2910272,8.105,226.94,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8,224,"0"
74,288230376151728128,1.53594,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.8056149,0.51198,0.2705335,1.953201,97.66006,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,24,1026,"0"
76,288230376151728128,0,3,2048,49263,53,17,53,1,1,40,185,40,40,40,0,0,0,0,0,0,0,-0.6444445,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.007248,0.007248,0.007248,0.007248,0,0.007248,0,0,0,0,0,3,1,20,20,6.666667,1,4883,535557,"0"
76,288230376151728128,0,3,2048,53,49263,17,53,1,1,185,40,185,185,185,0,0,0,0,0,0,0,0.6444445,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.007248,0,0,0,0,0,1,3,19,19,19,1,40,7959,"0"
77,288230376151728128,0,3,2048,53,54753,17,53,1,1,140,40,140,140,140,0,0,0,0,0,0,0,0.5555556,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.008261,0,0,0,0,0,1,3,17,17,17,1,40,7959,"0"
78,288230376151728128,0,3,2048,64080,53,17,53,1,1,43,107,43,43,43,0,0,0,0,0,0,0,-0.4266667,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005184,0.005184,0.005184,0.005184,0,0.005184,0,0,0,0,0,3,1,16,16,5.333333,1,4883,535557,"0"
81,288230376151728128,0,3,2048,53,56751,17,53,1,1,87,39,87,87,87,0,0,0,0,0,0,0,0.3809524,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005701984,0,0,0,0,0,1,4,13,13,13,1,40,7959,"0"
85,288230376151728128,0,3,2048,61246,53,17,53,1,1,41,234,41,41,41,0,0,0,0,0,0,0,-0.7018182,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009398016,0.009398016,0.009398016,0.009398016,0,0.009398016,0,0,0,0,0,4,1,12,12,3,1,4985,547730,"0"
85,288230376151728128,0,3,2048,53,61246,17,53,1,1,234,41,234,234,234,0,0,0,0,0,0,0,0.7018182,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.009398016,0,0,0,0,0,1,4,11,11,11,1,40,7959,"0"
86,288230376151728128,0,3,2048,55278,53,17,53,1,1,41,188,41,41,41,0,0,0,0,0,0,0,-0.6419214,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008657024,0.008657024,0.008657024,0.008657024,0,0.008657024,0,0,0,0,0,4,1,10,10,2.5,1,4985,547730,"0"
87,288230376151728128,0,3,2048,64155,53,17,53,1,1,44,109,44,44,44,0,0,0,0,0,0,0,-0.4248366,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005709056,0.005709056,0.005709056,0.005709056,0,0.005709056,0,0,0,0,0,4,1,8,8,2,1,4985,547730,"0"
87,288230376151728128,0,3,2048,53,64155,17,53,1,1,109,44,109,109,109,0,0,0,0,0,0,0,0.4248366,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005709056,0,0,0,0,0,1,4,7,7,7,1,40,7959,"0"
89,288230376151728128,0,3,2048,58666,53,17,53,1,1,38,220,38,38,38,0,0,0,0,0,0,0,-0.7054263,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004928,0.004928,0.004928,0.004928,0,0.004928,0,0,0,0,0,4,1,6,6,1.5,1,4986,547730,"0"
89,288230376151728128,0,3,2048,53,58666,17,53,1,1,220,38,220,220,220,0,0,0,0,0,0,0,0.7054263,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004928,0,0,0,0,0,1,4,5,5,5,1,40,7959,"0"
90,288230376151728128,0,3,2048,50951,53,17,53,1,1,38,198,38,38,38,0,0,0,0,0,0,0,-0.6779661,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006083008,0.006083008,0.006083008,0.006083008,0,0.006083008,0,0,0,0,0,4,1,4,4,1,1,4986,547730,"0"
90,288230376151728128,0,3,2048,53,50951,17,53,1,1,198,38,198,198,198,0,0,0,0,0,0,0,0.6779661,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006083008,0,0,0,0,0,1,4,3,3,3,1,40,7959,"0"
91,288230376151728128,0,3,2048,65140,53,17,53,1,1,38,98,38,38,38,0,0,0,0,0,0,0,-0.4411765,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003739968,0.003739968,0.003739968,0.003739968,0,0.003739968,0,0,0,0,0,4,1,2,2,0.5,1,4986,547730,"0"
91,288230376151728128,0,3,2048,53,65140,17,53,1,1,98,38,98,98,98,0,0,0,0,0,0,0,0.4411765,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.003739968,0,0,0,0,0,1,4,1,1,1,1,40,7959,"0"
99,288230376151728128,0.09826,3,2048,5353,5353,17,5353,2,0,468,0,129,339,234,74.24622,0.09826,0.04913,0.03474016,20.35416,4762.874,1,1,1,34881,34881,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,5,3,1,1,0.2,1,5538,612614,"0"
103,288230376151728128,0,3,2048,53,59978,17,53,1,1,217,61,217,217,217,0,0,0,0,0,0,0,0.5611511,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004741984,0,0,0,0,0,1,3,3,3,3,1,42,8358,"0"
14,288230376151728128,1499.140658,3,2048,57648,443,6,443,13,13,164,120,0,28,12.61539,12.15073,300.1382,115.3185,132.3319,0.008671635,0.109396,0,0.1549296,2067,0,0,64,64,0,0,64,824827291,13,164,13,96,0,28,2047,2047.853,2047,2048,4,5,5,281,0,13,39,258,0,1,859021554,748605830,0.001,859021.5948,1687895444,0,0.02081997,300.138,124.9387,133.6438,0,0,3,0,0,0,4,1,2,4,1,2,6013,667036,"0"
120,288230376151728128,12.696849,3,2048,57707,443,6,443,76,44,5998,5189,0,628,78.92105,82.97115,9.969164,0.1670638,1.135357,5.985737,472.4007,0.2666667,0.07231608,2579,0,0,64,64,0,0,64,5494491,72,5998,72,5165,0,1621,65535,44938,0,132480,14,14,15,287,0,73,223,286,1460,64,1916848818,3044860294,0.001,1916848.909,1686837633,0.03169702,0.000352,9.968973,0.2507969,1.463895,0.03192,0,82,0,0,0,10,1,2,18,1.8,9,6213,692145,"0"
120,288230376151728128,12.665109,3,2048,443,57707,6,443,44,76,5189,5998,0,1277,117.9318,203.8835,9.969022,0.2878434,1.4739,3.474112,409.7083,-0.2666667,-0.07231608,2579,1,5437,51,51,0,0,16448,1264231793,44,5189,44,5999,0,1277,28960,61467.21,28960,61952,0,19,1,795,0,44,134,286,1452,512,3044860327,1916848818,0.001,3044860.472,1685709621,0.000222976,4.3e-05,1.399337,0.1193435,0.3126388,0.3701404,1.496907,18,0,0,0,1,10,1,17,17,17,57,6348,"0"
107,576460752303456256,11.571156,3,34525,5353,5353,17,5353,16,0,448,0,28,28,28,0,6.449705,0.7231972,1.444103,1.382749,38.71696,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,26,1481,"0"
133,288230376151728128,0.443699,3,2048,57714,443,6,443,14,14,1791,7579,0,1150,127.9286,291.2475,0.225584,0.03169279,0.05242759,31.55292,4036.52,0,-0.6177161,2579,0,0,64,64,0,0,64,3087440805,12,1791,13,7579,0,1150,65535,4899.658,2880,65535,1,1,1,283,0,14,46,286,1460,64,2745478189,2194482086,0.001,2745478.319,1686009021,0.02463802,8.6e-05,0.056712,0.02419984,0.01170937,0.02479699,0,0,0,0,0,11,1,8,26,2.363636,3.25,6385,714390,"0"
133,288230376151728128,0.420797,3,2048,443,57714,6,443,14,14,7579,1791,0,1440,541.3571,579.0609,0.254129,0.03005693,0.05938059,33.2702,18011.06,0,0.6177161,1555,1,18418,53,53,0,0,64,4034795016,14,7579,14,1791,0,2880,65160,64239.36,64128,65160,2,0,0,795,0,14,44,286,1452,128,2194482088,2745478165,0.001,2194482.192,1686560016,0.000158976,5e-05,0.2256341,0.01710358,0.05417144,0.04130342,0.05542251,0,0,0,0,1,11,7,25,25,3.571429,57,31656,"0"
134,288230376151728128,0.232877,3,2048,57715,443,6,443,14,14,2204,7933,0,1274,157.4286,317.8027,0.052579,0.01663407,0.01406805,60.11757,9464.224,0,-0.5651574,2579,0,0,64,64,0,0,64,1739782667,12,2204,13,7933,0,1563,65535,4917.478,2880,65535,1,1,1,283,0,14,46,286,1460,64,573797678,1582555852,1,573797678,1114956820,0.027261,0.023984,0.05252301,0.02800339,0.006819683,0.027356,0,0,0,0,0,11,1,6,24,2.181818,4,6388,714565,"0"
134,288230376151728128,0.205492,3,2048,443,57715,6,443,14,14,7933,2204,0,1440,566.6429,598.92,0.040616,0.014678,0.01357905,68.12917,38604.91,0,0.5651574,1555,1,44657,53,53,0,0,16448,594313681,14,7933,14,2204,0,2880,65160,64239.36,64128,65160,2,0,0,795,0,14,44,286,1452,128,1582555853,573797650,1,1582555853,106198645.2,9.5e-05,4e-05,0.015036,0.001986927,0.003602981,0.02999032,0.007712946,0,0,0,0,1,11,5,23,23,4.6,57,31656,"0"
135,288230376151728128,0.241557,3,2048,57716,443,6,443,15,15,2296,8567,0,1276,153.0667,314.4838,0.062606,0.0161038,0.01574215,62.09715,9505.003,0,-0.5772807,2579,0,0,64,64,0,0,64,936536718,13,2296,14,8567,0,1655,65535,4735.36,2880,65535,1,1,1,283,0,15,49,286,1460,64,672905100,767192306,1,672905100,1015849398,0.02594899,0.000208992,0.06255299,0.02747893,0.01527715,0.02603699,0,0,0,0,0,11,1,4,22,2,5.5,6388,714565,"0"
135,288230376151728128,0.217328,3,2048,443,57716,6,443,15,15,8567,2296,0,1440,571.1334,595.8874,0.038853,0.01448853,0.01401773,69.0201,39419.68,0,0.5772807,1555,1,60931,53,53,0,0,64,992998181,15,8567,15,2296,0,2880,65160,64205.95,64128,65160,2,0,0,795,0,15,47,286,1452,128,767192308,672905075,1,767192308,921562190.3,8.8e-05,4.7e-05,0.01353299,0.002017929,0.003372006,0.02949686,0.01564487,0,0,0,0,1,11,3,21,21,7,57,31656,"0"
136,288230376151728128,0.23891,3,2048,57717,443,6,443,16,14,2151,7577,0,1279,134.4375,303.8177,0.061042,0.01493188,0.01543676,66.97083,9003.391,0.06666667,-0.5577714,2579,0,0,64,64,0,0,64,966707838,14,2151,15,7577,0,1510,65535,4607.878,2880,65535,1,1,1,283,0,16,52,286,1460,64,2376480157,1004146946,1,2376480157,1.84467e+19,0.02918803,0.000313024,0.06098503,0.0226933,0.01377779,0.02932,0,0,0,0,0,11,1,2,20,1.818182,10,6388,714565,"0"
136,288230376151728128,0.210373,3,2048,443,57717,6,443,14,16,7577,2151,0,1440,541.2143,578.8134,0.040644,0.01502664,0.0138166,66.54846,36016.98,-0.06666667,0.5577714,531,1,15950,53,53,0,0,64,310419691,14,7577,14,2151,0,1440,65160,64239.36,64128,65160,2,0,0,795,0,14,44,286,1452,128,1004146947,2376480131,1,1004146947,684607551.2,0.000131968,5.6e-05,0.01586496,0.001684292,0.003572349,0.02437759,0.01423338,0,0,0,0,1,11,1,19,19,19,57,31656,"0"
110,288230376151728128,0,3,2048,138,138,17,138,1,0,201,0,201,201,201,0,0,0,0,0,0,1,1,1,65535,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,3,1,0.5,0.3333333,54,2420,"0"
121,288230376151728128,61.212656,3,2048,57708,443,6,443,18,15,2049,4280,0,1375,113.8333,302.2494,10.14167,3.400703,4.522503,0.2940568,33.47347,0.09090909,-0.3525043,2579,0,43192,64,64,0,0,68,2841254916,15,2050,17,4280,0,1375,65535,130906.1,65535,132480,4,5,5,283,16,12,40,286,1460,64,1243890514,2438641515,0.001,1243890.573,1687510640,0.09198003,0.09170999,0.12789,0.09677166,0.008233786,0.09204303,0,0,0,0,0,11,1,2,20,1.818182,10,6519,729931,"0"
121,288230376151728128,61.120553,3,2048,443,57708,6,443,15,18,4280,2049,0,1428,285.3333,443.4211,10.14001,4.074704,4.679208,0.2454166,70.02554,-0.09090909,0.3525043,2579,1,35596,233,233,0,0,64,4087053361,15,4280,15,2050,0,3591,26847,47127.8,26847,47872,0,2,1,795,32,15,47,286,1452,256,2438641515,1243890420,0.004,9754566.523,1678999964,6.3e-05,6.2e-05,10.04442,3.340919,4.508573,3.43769,4.508581,0,0,0,0,1,11,1,19,19,19,30,8560,"0"
140,288230376151728128,66.315878,3,2048,57718,443,6,443,26,22,4519,5781,0,1440,173.8077,339.0824,43.9447,2.550611,9.067932,0.392063,68.14355,0.08333334,-0.1225243,2579,0,0,64,64,0,0,64,1779391012,22,4519,22,5729,0,2001,65535,1500.563,0,65535,2,1,2,287,0,23,73,286,1460,64,3694219792,2598888194,0.01,36942197.09,1651812368,0.047491,0.000681984,0.047491,0.03290555,0.01850391,0.047719,0,82,0,0,0,10,1,2,18,1.8,9,6609,739971,"0"
72,68,526.748038,2,2054,0,0,0,0,13,0,598,0,46,46,46,0,164.4553,40.51908,49.62663,0.02467973,1.135268,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
113,288230376151728128,0,3,2048,53,58431,17,53,1,1,58,58,58,58,58,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.007226016,0,0,0,0,0,1,9,31,31,31,1,58,10126,"0"
114,288230376151728128,0,3,2048,59182,53,17,53,1,1,57,57,57,57,57,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006996992,0.006996992,0.006996992,0.006996992,0,0.006996992,0,0,0,0,0,9,1,30,30,3.333333,1,6801,761799,"0"
115,288230376151728128,0,3,2048,64768,53,17,53,1,1,58,58,58,58,58,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.007115968,0.007115968,0.007115968,0.007115968,0,0.007115968,0,0,0,0,0,9,1,28,28,3.111111,1,6801,761799,"0"
116,288230376151728128,0,3,2048,50647,53,17,53,1,1,37,37,37,37,37,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.007089984,0.007089984,0.007089984,0.007089984,0,0.007089984,0,0,0,0,0,9,1,26,26,2.888889,1,6801,761799,"0"
116,288230376151728128,0,3,2048,53,50647,17,53,1,1,37,37,37,37,37,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.007089984,0,0,0,0,0,1,9,25,25,25,1,58,10126,"0"
117,288230376151728128,0,3,2048,53,50582,17,53,1,1,38,38,38,38,38,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.007256,0,0,0,0,0,1,9,23,23,23,1,58,10126,"0"
118,288230376151728128,0,3,2048,51557,53,17,53,1,1,36,112,36,36,36,0,0,0,0,0,0,0,-0.5135135,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006946976,0.006946976,0.006946976,0.006946976,0,0.006946976,0,0,0,0,0,9,1,22,22,2.444444,1,6801,761799,"0"
118,288230376151728128,0,3,2048,53,51557,17,53,1,1,112,36,112,112,112,0,0,0,0,0,0,0,0.5135135,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006946976,0,0,0,0,0,1,9,21,21,21,1,58,10126,"0"
111,288230376151728128,7.00232,3,2048,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001141,1.75058,1.256569,0.5712392,98.25315,1,1,1,24481,24481,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,9,2,1,1,0.1111111,1,6817,763689,"0"
112,576460752303456256,7.002295,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001117,1.750574,1.25656,0.5712413,98.2535,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,155,11150,"0"
143,288230376151728128,120.144133,3,2048,57719,443,6,443,15,19,1084,7198,0,517,72.26667,140.203,120.0301,8.009608,28.66728,0.12485,9.022496,-0.1176471,-0.7382275,2579,0,0,64,64,0,0,64,970095694,14,1084,14,7198,0,517,65535,128365.1,65535,132480,3,5,4,283,0,15,49,286,1460,64,4217043874,383183527,0.004,16868176.3,1671886454,0.002568992,0.000222016,120.03,13.35286,36.55271,0.002692992,0,2,0,0,0,8,1,2,16,2,8,6824,764190,"0"
143,288230376151728128,120.144719,3,2048,443,57719,6,443,19,15,7198,1084,0,1440,378.8421,488.6666,120.03,6.323406,25.95082,0.1581426,59.91108,0.1176471,0.7382275,531,0,48688,61,61,0,0,68,1043434622,17,7198,17,1060,0,2880,65160,31556.39,0,65160,3,0,0,799,0,17,53,286,1452,128,383183527,4216923842,0.004,1532734.181,1687221896,0.000124,2.8e-05,0.006684,0.001130321,0.00192736,13.35399,36.55271,82,0,0,0,1,8,1,15,15,15,42,14441,"0"
119,288230376151728128,0,3,2048,53,52257,17,53,1,1,38,38,38,38,38,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.002840992,0,0,0,0,0,1,7,19,19,19,1,58,10126,"0"
124,288230376151728128,170.772883,3,2048,57710,443,6,443,31,36,4265,4415,0,829,137.5806,229.6168,59.004,5.508803,16.45959,0.1815276,24.97469,-0.07462686,-0.01728111,2579,0,0,64,64,0,0,64,1966031430,30,4265,30,4415,0,1063,65535,131054.4,65535,131584,9,9,10,283,0,31,97,286,1460,64,2253244695,2730208186,0.01,22532446.45,1666222193,0.021171,0.00025,0.140449,0.05149503,0.04324028,0.021237,0,0,0,0,0,7,1,2,12,1.714286,6,6901,771513,"0"
124,288230376151728128,170.751596,3,2048,443,57710,6,443,36,31,4415,4265,0,1400,122.6389,252.9299,59.03004,4.7431,15.4646,0.2108326,25.85627,0.07462686,0.01728111,2579,1,52556,123,123,0,96,16448,3213085838,36,4415,36,4266,0,1513,65535,76489.12,65535,76544,0,6,1,795,0,36,110,286,1412,256,2730208186,2253244670,0.01,27302081.25,1661452558,6.6e-05,4.5e-05,59.00414,8.892216,19.9253,8.94371,19.92535,0,0,0,0,1,7,1,11,11,11,36,4415,"0"
122,288230376151728128,0.141798,3,2048,59144,443,17,443,6,6,2659,2981,31,1357,443.1667,446.0623,0.06356902,0.02363301,0.01823891,42.31371,18752.03,0,-0.0570922,1,0,0,64,64,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02803405,0.02147802,0.06301197,0.02978733,0.01340995,0.03120205,0,0,0,0,0,6,1,2,10,1.666667,5,6909,772443,"0"
125,288230376151728128,170.799224,3,2048,443,57711,6,443,12,16,907,1072,0,586,75.58334,144.3458,58.94081,14.23327,23.13191,0.07025793,5.310328,-0.1428571,-0.08337544,2579,1,24341,123,123,0,96,16448,3987411842,12,907,12,1072,0,617,65535,68269.96,65535,68352,0,2,1,795,0,12,38,286,1412,256,3413274355,4132936324,0.01,34132742.79,1654621899,0.000213,6.2e-05,58.9206,17.38305,24.65707,17.40519,24.65707,0,0,0,0,1,5,3,7,7,2.333333,32,2235,"0"
127,288230376151728128,170.420048,3,2048,57713,443,6,443,18,13,1358,496,0,517,75.44444,119.7873,58.54651,9.467781,20.31281,0.1056214,7.968546,0.1612903,0.4649407,2579,0,0,64,64,0,0,64,1479840709,16,1358,17,496,0,588,65535,130935.1,65535,131584,3,1,4,283,0,18,58,286,1460,64,3267570826,3483750763,0.004,13070283.92,1675684358,0.02183498,0.02099,0.02949699,0.02303225,0.001871572,0.021948,0,0,0,0,0,5,1,2,6,1.2,3,6909,772443,"0"
127,288230376151728128,170.398084,3,2048,443,57713,6,443,13,18,496,1358,0,156,38.15385,46.127,58.54266,13.10754,22.69147,0.07629193,2.910831,-0.1612903,-0.4649407,2579,1,22602,123,123,0,96,16448,3161764137,13,496,13,1358,0,248,65535,68788.41,65535,68864,0,2,1,795,0,13,41,286,1412,256,3483750764,3267570801,0.004,13935003.72,1674819638,0.000113024,4.7e-05,58.52167,15.42897,23.96688,15.452,23.96688,0,0,0,0,1,5,1,5,5,5,13,496,"0"
131,288230376151728128,0,3,2048,60242,53,17,53,1,1,43,116,43,43,43,0,0,0,0,0,0,0,-0.4591195,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004318016,0.004318016,0.004318016,0.004318016,0,0.004318016,0,0,0,0,0,4,1,14,14,3.5,1,6997,782899,"0"
132,288230376151728128,0,3,2048,62308,53,17,53,1,1,43,59,43,43,43,0,0,0,0,0,0,0,-0.1568628,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00347296,0.00347296,0.00347296,0.00347296,0,0.00347296,0,0,0,0,0,4,1,12,12,3,1,6997,782899,"0"
137,288230376151728128,0,3,2048,53,56826,17,53,1,1,131,35,131,131,131,0,0,0,0,0,0,0,0.5783132,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004582,0,0,0,0,0,1,4,9,9,9,1,58,10126,"0"
138,288230376151728128,0,3,2048,62281,53,17,53,1,1,35,93,35,35,35,0,0,0,0,0,0,0,-0.453125,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005509,0.005509,0.005509,0.005509,0,0.005509,0,0,0,0,0,4,1,8,8,2,1,7000,783328,"0"
138,288230376151728128,0,3,2048,53,62281,17,53,1,1,93,35,93,93,93,0,0,0,0,0,0,0,0.453125,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005509,0,0,0,0,0,1,4,7,7,7,1,58,10126,"0"
